"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"BR125514"	"14K Yellow Gold Womens Diamond Ruby Bangle Bracelet 1.50 Ctw"	"This elegant womens diamond bangle bracelet is handcrafted in lustrous 14K yellow gold. The center is set with small red ruby gemstones which total to 0.75 carats and small round cut white diamonds which total to additional 0.75 carats. The frame measures to 1/8 inches in width and 2 inches in diameter. This lovely diamond bangle bracelet weighs approximately 9.3 grams and securely locks with a hidden slide in clasp and one safety latch from the opposite side."	"Diamond Bracelet"	"/b/r/br125514-1.jpg"	"2 Inches - diameter"	"0.75 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"4250.0000"	"1417.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"F , G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6377/s/14k-yellow-gold-womens-diamond-ruby-bangle-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125514-1.jpg"
"BR125513"	"14K Yellow Gold Womens Diamond Bangle Bracelet 0.50 Ctw"	"This glamorous womens diamond bracelet is handcrafted in lustrous 14K yellow gold. The center is set with small brilliant round cut diamonds which total to 0.50 carats. The frame measures to 5/16 inches in width and weighs approximately 18.7 grams. This lovely womens diamond bangle bracelet securely locks with a hidden slide in clasp and two safety latches from opposite sides. "	"Diamond Bracelet"	"/b/r/br125513-2.jpg"	"2 1/2 Inches (diameter)"	"0.50 Ctw"	""	"Yellow"	"14K Gold"	"Bezel. Pave "	"5000.0000"	"1667.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6378/s/14k-yellow-gold-womens-diamond-bangle-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125513-2.jpg"
"BR125529"	"14K White Gold Ball Bead Mens Diamond Bracelet 29.00 Ctw"	"This uniquely designed mens ball bead bracelet measures to 3 inches in diameter. Eleven large 14K white gold ball beads are pave set with small round cut black diamonds which total to 29 carats. Each ball measures to 1/2 inches in diameter and is held with black silk string.  Weighing approximately 36 grams, this large mens bracelet is an ideal accessory which guarantees any onlookers attention. "	"Diamond Bracelet"	"/b/r/br125529-1.jpg"	"3 Inches - diameter"	"29.00 Ctw"	""	"White"	"14K Gold"	"Pave "	"37500.0000"	"12500.0000"	"1/2 Inchces - ball "	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6385/s/onyx-ball-bead-mens-diamond-bracelet-29-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125529-1.jpg"
"BR125530"	"14K Yellow Gold Womens Diamond Tennis Bracelet 2.05 Ctw"	"This glamorous womens diamond tennis bracelet is handcrafted in lustrous 14K yellow gold. The center is set with small round cut diamonds which total to 2.05 carats.The frame measures to 7 1/2 inches in length and 3/16 inches in width. Weighing approximately 11.7 grams, this bracelet securely locks with a durable slide in hidden clasp with one safety latch from the opposite side."	"Diamond Bracelet"	"/b/r/br125530-3.jpg"	"7 1/2 Inches"	"2.05 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"5000.0000"	"1667.0000"	"3/16 Inches ( mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6393/s/14k-yellow-gold-womens-diamond-tennis-bracelet-2-05-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125530-3.jpg"
"BR125573"	"14K White Gold Womens Clarity Enhanced Diamond Bangle Bracelet 5.00 Ctw"	"This glamorous womens diamond bangle bracelet is handcrafted in 14K white gold. Sixteen brilliant round cut clarity enhanced diamonds are placed half way around the frame and total to 5.00 carats. The frame measures to 1/4 inches in width and weighs approximately 32.3 grams. Securely locking with a hidden slide in clasp and one safety latch, this one of a kind diamond bangle bracelet is an ideal addition to your diamond jewelry collection."	"Diamond Bracelet"	"/b/r/br125573-1.jpg"	"2 1/2 Inches - diameter"	"5.00 Ctw"	""	"White"	"14K Gold"	"Channel "	"22500.0000"	"7500.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6457/s/14k-white-gold-womens-clarity-enhanced-diamond-bangle-bracelet-5-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125573-1.jpg"
"BR125632"	"10K Gold Black Rhodium Plated Mens Diamond Bracelet with Black Diamonds 24.31 Ctw"	"This large mens diamond bracelet is handcrafted in lustrous 10K gold and plated in black rhodium. Small round cut black diamonds are prong set in rows of 10 and total to 24.31 carats. The frame measures to 8 1/4 inches in length and 1 1/2 inches in width. Weighing approximately 136.2 grams, this glamorous mens diamond bracelet is an ideal accessory which guarantees any bystanders attention."	"Diamond Bracelet"	"/b/r/br125632-1.jpg"	"8 1/4 Inches"	"24.31 Ctw"	""	"Black Rhodium Plated"	"10K Gold"	"Prong "	"50000.0000"	"16667.0000"	"1 1/2 Inches"	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets>Root Catalog>Mens>Bracelets>Black Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6546/s/10k-gold-black-rhodium-plated-mens-diamond-bracelet-24-31-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125632-1.jpg"
"BR25175"	"14K White Gold Womens Diamond Bracelet 8.50 Ctw"	"This elegant womens diamond bracelet is handcrafted in 14K white gold. The bracelet is invisibly set with brilliant small princess cut diamonds which total to 8.50 carats. The frame measures to 7 1/2 inches in length and 3/16 inches in width. Weighing approximately 21.9 grams, this lovely womens diamond bracelet securely locks with a slide in hidden clasp and one safety latch from the bottom. "	"Diamond Bracelet"	"/b/r/br25175-2.jpg"	"7 1/2 Inches"	"8.50 Ctw"	""	"White"	"14K Gold"	"Invisible "	"22500.0000"	"7500.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6624/s/14k-white-gold-womens-diamond-bracelet-8-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25175-2.jpg"
"BR25173"	"14K White Gold Ball Bead Mens Diamond Bracelet 19.00 Ctw"	"Exclusively designed by Avianne&Co., this mens diamond ball bead bracelet is crafted in lustrous 14K white gold. Each ball is crafted in 14K white gold and pave set with small round cut diamonds. The balls measures to 3/8 inches in diameter and held together with durable black string. The adjustable bracelet features two gold ball beads on the ends. "	"Diamond Bracelet"	"/b/r/br25173-1_1.jpg"	"3 Inches (diameter)"	"19.00 Ctw"	""	"White"	"14K Gold"	"Micro Pave "	"65000.0000"	"21667.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6634/s/14k-white-gold-ball-bead-mens-diamond-bracelet-15-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25173-1_1.jpg"
"BR25172"	"14K White Gold Ball Bead Womens Bracelet 9.00 Ctw"	"Exclusively designed by Avianne&Co., this one of a kind womens ball bead bracelet measures to 2 1/2 inches in diameter. The bracelet features six brilliant balls which are pave set with small round cut diamonds and measure to 3/8 inches in diameter. Five additional round red beads are placed in between the diamond ball beads. The adjustable black string bracelet features additional small red beads on the ends. "	"Diamond Bracelet"	"/b/r/br25172-1.jpg"	"2 1/2 Inches (diameter"	"9.00 Ctw"	""	"White"	"14K Gold"	"Pave "	"19500.0000"	"6500.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	""	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6635/s/14k-white-gold-ball-bead-womens-bracelet-9-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br25172-1.jpg"
"BR224-2 (17009)"	"14K White Gold Womens Diamond Bracelet 9.29 Ctw"	"This glamorous womens diamond bracelet is handcrafted in lustrous 14K white gold. The frame is set with brilliant round cut diamonds which are F/G in color and VS/SI in clarity. Weighing approximately 11.8 grams, this exquisite womens diamond bracelet securely locks with a hidden clasp and two safety latches.  "	"Diamond Bracelet"	"/b/r/br224-2-1.jpg"	"6 3/4 Inches"	"9.29 Ctw"	""	"White"	"14K Gold"	"Cluster"	"29000.0000"	"9669.0000"	"1/4 Inches (6 mm)"	"1.0000"	""	"F , G"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6647/s/14k-white-gold-womens-diamond-bracelet-9-29-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br224-2-1.jpg"
"17240"	"14K Gold PVD Plated Mens Diamond Bracelet with Black Diamonds 18.23 Ctw"	"Gleaming in absolute beauty, this one of a kind mens diamond bracelet is handcrafted in lustrous 14K gold and plated in back PVD. The links are detailed with brilliant round cut black and white diamonds which total to 18.23 carats. The frame measures to 8 1/4 inches in length and 1 1/4 inches in width. Weighing approximately 114.6 grams, this large mens diamond bracelet is an ideal accessory for a special night out. "	"Diamond Bracelet"	"/1/7/17240-1_1.jpg"	"8 1/4 Inches"	"18.23 Ctw"	""	""	"14K Gold"	"Pave "	"63882.0000"	"21294.0000"	"1 1/4 Inches"	"1.0000"	""	"Enhanced Black , G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets>Root Catalog>Mens>Bracelets>Black Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6654/s/14k-gold-pvd-plated-mens-diamond-bracelet-with-black-diamonds-18-23-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/7/17240-1_1.jpg"
"17241"	"14K White Gold Mens Diamond Bracelet with Blue Diamonds 44.04 Ctw"	"This large mens diamond bracelet is handcrafted in lustrous 14K white gold. Each link is invisibly se with small princess cut diamonds and small round cut blue diamonds. The frame measures to 8 1/2 inches in length and 1 inches in width. Weighing approximately 122.3 grams, this mens bracelet securely locks with a slide in hidden clasp and two safety latches from opposite sides."	"Diamond Bracelet"	"/1/7/17241-1.jpg"	"8 1/2 Inches"	"44.04 Ctw"	""	"White"	"14K Gold"	"Pave, Invisible "	"150000.0000"	"49999.0000"	"1 Inches"	"1.0000"	""	"Enhanced Blue , G , H"	"SI1 , SI2"	"Princess , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6660/s/14k-white-gold-mens-diamond-bracelet-with-blue-diamonds-44-04-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/7/17241-1.jpg"
"17246"	"14K Gold Black Rhodium Plated Mens Diamond Tennis Bracelet with Black Diamonds 19.00 Ctw"	"This one of a kind mens diamond bracelet is handcrafted in 14K gold and plated in black rhodium. The frame is set with black round cut diamonds which total to 19.00 carats. The frame measures to 8 inches in length and 3/16 inches in width. Weighing approximately 22.5 grams, this mens bracelet securely locks with a hidden slide in clasp and one safety latch from the bottom."	"Diamond Bracelet"	"/1/7/17246-1.jpg"	"8 Inches"	"19.00 Ctw"	""	"Black Rhodium Plated"	"14K Gold"	"Prong"	"17500.0000"	"5834.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets>Root Catalog>Mens>Bracelets>Black Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6661/s/14k-white-gold-mens-diamond-tennis-bracelet-with-black-diamonds-19-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/7/17246-1.jpg"
"IDBracelet"	"14K Yellow Gold Mens Diamond Custom ID Bracelet 4.90 Ctw"	" Custom made to absolute perfection, this large mens diamond ID bracelet is handcrafted in 14K yellow gold. The link is detailed with numerous small round cut diamonds which are G in color and VS2 in clarity. The link measures to 3/4 inches in width and the frame weighs approximately 98 grams. This one of a kind mens diamond bracelet could be custom made to your own specifications. Please dial our toll free phone number for more information. "	"Diamond Bracelet"	"/c/u/cubbrac-2.jpg"	""	"4.90 Ctw"	""	"Yellow"	"14K Gold"	"Pave"	"21999.0000"	"7339.0000"	"3/4 Inches (19 mm)"	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Custom>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Custom>Custom Diamond Jewelry>Mens Custom Diamond Jewelry>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Custom>Custom Diamond Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/6741/s/14k-yellow-gold-mens-diamond-custom-id-bracelet-4-90-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/u/cubbrac-2.jpg"
"17254"	"14K Gold Black Rhodium Plated Mens Diamond Bracelet with Black Diamonds 39.00 Ctw"	"This one of a kind mens diamond bracelet is handcrafted in 14K gold and plated in black rhodium. The center features two rows of round cut black diamonds which total to 39.00 carats. The frame measures to 8  1/4 inches in length and 3/8 inches in width. Weighing approximately 62.9 grams, this securely locks with a slide in hidden clasp and two safety latches from opposite sides. "	"Diamond Bracelet"	"/1/7/17254-4.jpg"	"8 1/4 Inches"	"39.00 Ctw"	""	"Black Rhodium Plated"	"14K Gold"	"Prong"	"32500.0000"	"10839.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6799/s/14k-gold-black-rhodium-plated-mens-diamond-bracelet-with-black-diamonds-39-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/7/17254-4.jpg"
"BR125658"	"14K White Gold Mens Diamond Bracelet 9.50 Ctw"	"This glamorous mens diamond bracelet is handcrafted in lustrous 14K white gold. The bracelet features four rows of small round cut diamonds which total to 9.50 carats. The frame measures to 8 1/4 inches in length and 9/16 inches in width. Weighing approximately 69.1 grams, this mens bracelet securely locks with a slide in hidden clasp and two safety latches from opposite sides. "	"Diamond Bracelet"	"/b/r/br125658-1.jpg"	"8 1/4 Inches "	"9.50 Ctw"	""	"White"	"14K Gold"	"Prong"	"28000.0000"	"9339.0000"	"9/16 Inches (14 mm)"	"1.0000"	""	"G"	"SI1 , VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6823/s/14k-white-gold-mens-diamond-bracelet-9-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125658-1.jpg"
"BR125660"	"10K Yellow Gold Womens Diamond Bangle Bracelet 1.50 Ctw"	"This glamorous womens diamond bangle bracelet is handcrafted in lustrous 10K yellow gold. The center is detailed with brilliant round cut diamonds which total to 1.50 carats. The bracelet measures to 2 1/2 inches in diameter and 3/8 inches in width. Weighing approximately 14.5 grams, this one of a kind womens diamond bangle bracelet securely locks with a hidden slide in clasp and one safety latch from the opposite side."	"Diamond Bracelet"	"/b/r/br125660-3.jpg"	"2 1/2 inches - diameter"	"1.50 Ctw"	""	"Yellow"	"10K Gold"	"Bezel"	"4750.0000"	"1584.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6824/s/10k-yellow-gold-womens-diamond-bangle-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125660-3.jpg"
"BR125674"	"10K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"This elegant womens diamond bracelet is handcrafted in lustrous 10K yellow gold. The frame is detailed with small round cut diamonds which are placed on an illusion setting. The frame measures to 7 inches in length and 3/16 inches in width. Weighing approximately 4.3 grams, this bracelet securely locks with a small lobster claw clasp."	"Diamond Bracelet"	"/b/r/br125674-4.jpg"	"7 Inches"	"0.50 Ctw"	""	"Yellow"	"10K Gold"	"Illusion"	"1750.0000"	"584.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6832/s/10k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125674-4.jpg"
"BR125680"	"14K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"Gleaming in absolute perfection, this one of a kind womens diamond bracelet is handcrafted in highly gleaming 14K yellow gold. Ten links in the center are set with small round cut diamonds which total to 0.50 carats. The frame measures to 7 inches in length and 1/4 inches in width. Weighing approximately 19 grams, this glamorous womens bracelet securely locks with a durable slide in clasp and one safety latch from one side. "	"Diamond Bracelet"	"/b/r/br125680-2.jpg"	"7 Inches"	"0.50 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"5500.0000"	"1834.0000"	"1/4 Inches (6 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6833/s/14k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125680-2.jpg"
"BR125673"	"14K Yellow Gold Womens Diamond Tennis Bracelet 2.00 Ctw"	"This elegant womens tennis bracelet is handcrafted in lustrous 14K yellow gold. The frame is detailed with small round cut diamonds which  total to 2.00 carats. Weighing approximately 16.3 grams, this bracelet securely locks with a durable slide in clasp with one safety latch."	"Diamond Bracelet"	"/b/r/br125673-4.jpg"	"7 Inches"	"2.00 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"6500.0000"	"2167.0000"	"1/8 Inches (3.5 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6843/s/14k-yellow-gold-womens-diamond-tennis-bracelet-2-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125673-4.jpg"
"BR125707"	"10K Yellow Gold Womens Diamond Heart Bracelet 0.10 Ctw"	"This elegant womens diamond heart bracelet is handcrafted in highly polished 14K yellow gold. Eight small round cut diamonds are placed in between the hearts and total to 0.10 carats. The frame measures to 7 inches in length and 3/16 inches in width. Weighing approximately 4.1 grams, this lovely bracelet is an ideal accessory for an every day casual wear."	"Diamond Bracelet"	"/b/r/br125707-1.jpg"	"7 Inch"	"0.10 Ctw"	""	"Yellow"	"10K Gold"	"Prong"	"845.0000"	"282.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6882/s/10k-yellow-gold-womens-diamond-heart-bracelet-0-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125707-1.jpg"
"BR125712"	"18K Yellow Gold Womens Diamond Cuban Bracelet 0.50 Ctw"	"This lovely womens diamond cuban bracelet is handcrafted in 18K yellow gold. The center links measure to 1/4 inches in width and carry a total of 0.50 carat diamonds. The side links measure 3/16 inches in width and the frame measures to 6 1/2 inches in width. SEcurely locks with a durable clasp, this elegant womens bracelet is an ideal accessory which guarantees any bystanders attention."	"Diamond Bracelet"	"/b/r/br125712-1.jpg"	"6 1/2 Inches"	"0.50 Ctw"	""	"Yellow"	"18K Gold"	"Pave"	"4500.0000"	"1500.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6892/s/18k-yellow-gold-womens-diamond-cuban-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125712-1.jpg"
"BR2027"	"Black Onyx Ball Bead Diamond Bracelet with Black Diamonds 2.00 Ctw"	" This one of a kind mens onyx ball bead bracelet which measures to 3 inches in diameter. The ball in the center is crafted in gold and plated in black PVD. The ball is pave set with brilliant round cut black diamonds which total to 2.00 carats and measures to 1/2 inches in width. The rest of the frame is detailed with eight brilliant round onyx stones which measure to 1/2 inches in width. The adjustable black string features additional small round ball bead black onyx. "	"Diamond Bracelet"	"/b/r/br2027-1_1.jpg"	"3 Inches - width"	"2.00 Ctw"	""	""	""	"Pave"	"4500.0000"	"1500.0000"	""	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6909/s/onyx-ball-bead-diamond-bracelet-with-black-diamonds-2-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2027-1_1.jpg"
"BR125742"	"14K Yellow Gold Womens Diamond Ruby Bracelet 0.40 Ctw"	"This elegant womens diamond bracelet is handcrafted in 14K yellow gold. The link in the center is detailed with three marquise cut rubies which total to 0.30 carats and small round cut white diamond which total to additional 0.10 carats. The frame measures to 7 inches in length and 3/16 inches in width. Weighing approximately 7.3 grams, this bracelet securely locks with a durable lobster claw clasp."	"Diamond Bracelet"	"/b/r/br125742-3.jpg"	"7 Inches"	"0.10 Ctw"	""	"Yellow"	"14K Gold"	"Pave"	"2250.0000"	"750.0000"	"3/16 Inches "	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6914/s/14k-yellow-gold-womens-diamond-ruby-bracelet-0-0-40-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125742-3.jpg"
"17259"	"14K Gold PVD Plated Mens Diamond Bracelet with Black Diamonds 13.66 Ctw "	"This glamorous mens diamond bracelet is crafted in 14K gold and plated in black PVD. The two row frame features brilliant white diamonds which total to 5.79 carats and black round cut diamonds which total to 7.87 carats. The frame measures to 8 1/4 inches in length and 1/4 inches in width. Weighing approximately 54.5 grams, this bracelet securely locks with a durable slide in clasp and one safety latch from the side. "	"Diamond Bracelet"	"/1/7/17259-1.jpg"	"8 1/4 Inches"	"13.66 Ctw"	""	""	"14K Gold"	"Prong"	"38500.0000"	"12834.0000"	"1/4 inches "	"1.0000"	""	"Enhanced Black , G"	"VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets>Root Catalog>Mens>Bracelets>Black Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6919/s/14k-gold-black-pvd-plated-mens-diamond-bracelet-with-black-diamonds-13-66-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/7/17259-1.jpg"
"BR125743"	"14K White Gold Mens Diamond Bracelet 5.50 Ctw"	"This masculine diamond bracelet is handcrafted in lustrous 14K White Gold. Each link is detailed with princess and round cut diamonds which total to 5.50 carats. The frame measures to 8 1/2 inches in length and 1/2 inches in width. Weighing approximately 61.7 grams, this large mens bracelet securely locks with durable slide in hidden clasp and two safety latches."	"Diamond Bracelet"	"/b/r/br125743-1.jpg"	"8 1/2 Inches"	"5.50 Ctw"	""	"White"	"14K Gold"	"Invisible, Pave"	"20000.0000"	"6667.0000"	"1/2 Inches "	"1.0000"	""	"G , H"	"SI1 , VS2"	"Princess , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6927/s/14k-white-gold-mens-diamond-bracelet-5-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125743-1.jpg"
