"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"NM063 (15582)"	"18K White Gold Womens Diamond Necklace 15.07 Ctw"	"This elegant womens diamond necklace is crafted in highly lustrous 18K White gold. Brilliant round cut diamonds are prong set across the frame and total to 15.07 carats. The frame measures to 16 1/2 Inches in length and 1/8 Inches in width. The center consists of larger round cut diamonds which measure to 1/4 Inches in diameter. This finely detailed womens diamond necklace securely locks with a hidden clasp and one safety latch."	"Diamond Necklace/Chain"	"/1/5/15413-1_2_1.jpg"	""	"15.07 Ctw"	""	"White"	"18K Gold"	"Prong"	"55000.0000"	"18339.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	""	""	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3062/s/18k-white-gold-womens-diamond-necklace-15-07-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15413-1_2_1.jpg"
"NM061 (15413)"	"18K White Gold Womens Diamond Necklace 9.83 Ctw"	"This one of a kind womens diamond necklace is prong set with brilliant round cut diamonds which total to 9.83 carats. The frame is crafted in highly polished 18K White Gold and measures to approximately 16 1/2 Inches in length. Securely locking with a hidden clasp and one safety latch this finely detailed womens diamond necklace is an ideal accessory for a glamorous night out."	"Diamond Necklace/Chain"	"/1/5/15413-1_2_3.jpg"	""	"9.83 Ctw"	""	"White"	"18K Gold"	"Prong "	"27500.0000"	"9169.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	""	""	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3063/s/18k-white-gold-womens-diamond-necklace-9-83-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15413-1_2_3.jpg"
"NM071 (15411)"	"18K White Gold Womens Diamond Necklace 8.99 Ctw"	"This glamorous womens diamond necklace is crafted in highly gleaming 18K White Gold. The frame is prong set in rows of two with small round cut brilliant diamonds which total to 8.99 carats. The frame measures to 16 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp and one safety latch from the side, this exquisite womens diamond necklace is an ideal accessory for a wonderful night out."	"Diamond Necklace/Chain"	"/n/m/nm071-1.jpg"	""	"8.99 Ctw"	""	"White"	"18K Gold"	"Prong "	"25000.0000"	"8339.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3064/s/18k-white-gold-womens-diamond-necklace-8-99-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/m/nm071-1.jpg"
"14879"	"14K White Gold Womens Diamond Necklace 7.50 Ctw"	"This finely detailed womens diamond necklace is crafted in 14K White Gold. Brilliant round cut diamonds are bezel set across the chain and weigh a total of 7.50 carats. The center is set with larger stones which measure to 1/4 Inches in diameter. The frame measures to 16 1/4 Inches in length and weighs approximately 21.5 grams. Securely locking with a hidden clasp and one safety latch from the bottom, this exquisite womens diamond necklace is an ideal accessory for a glamorous night out."	"Diamond Necklace/Chain"	"/1/4/14879-1_1.jpg"	""	"7.50 Ctw"	""	"White"	"14K Gold"	"Bezel "	"45000.0000"	"15000.0000"	"1/8 Inches"	"1.0000"	""	""	""	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3065/s/14k-white-gold-womens-diamond-necklace-7-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14879-1_1.jpg"
"NM068 (15581)"	"18K White Gold Womens Diamond Necklace 15.18 Ctw"	"This glamorous womens diamond necklace is crafted in highly gleaming 18K White Gold. The necklace is prong set with brilliant round cut diamonds which total to 15.18 carats. The three larger stones in the center measure to 1/4 Inches in diameter. The frame measures to 16 Inches in length and 1/8 Inches in width.  Securely locking with a hidden slide in clasp and one safety latch, this exquisite womens diamond necklace is an ideal accessory for a beautiful night out."	"Diamond Necklace/Chain"	"/1/5/15413-1_2_2.jpg"	""	"15.18 Ctw"	""	"White"	"18K Gold"	"Prong "	"49500.0000"	"16499.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	""	""	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3066/s/18k-white-gold-womens-diamond-necklace-15-18-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15413-1_2_2.jpg"
"N8870"	"14K White Gold Womens Diamond Pearl Necklace 1.03 Ctw"	"This finely detailed womens diamond necklace is crafted in lustrous 14K White Gold. lovely round pearl is set in the center of the necklace which is highlighted with seventeen brilliant round cut diamonds which are G in color and VS2 in clarity. The chain measures to 17 inches in length and features 1 Inch drop length. The frame weighs approximately 21.5 grams and securely locks with a slide in clasp and one safety latch. This exquisite womens diamond necklace is an ideal accessory for a special night out."	"Diamond Necklace/Chain"	"/n/8/n8870-1_1.jpg"	"1 Inch - drop length "	"1.03 Ctw"	""	"White"	"14K Gold"	"Pave "	"6000.0000"	"2000.0000"	""	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces>Root Catalog>Womens>Pearl Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Necklaces>Root Catalog>Womens>Pearl Jewelry>Pearl Diamond Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/3276/s/14k-white-gold-womens-diamond-pearl-necklace-1-03-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/8/n8870-1_1.jpg"
"N1157"	"18K White Gold Womens Diamond Necklace 1.25 Ctw"	"This elegant womens diamond necklace is crafted in highly polished 18K White Gold. The center features brilliant marquise cut and round cut diamonds which weigh a total of 1.25 carats. The chain measures to 17 Inches in length and features 1 Inch drop length. The frame weighs approximately 18.7 grams and securely locks with a slide in clasp and one safety latch. This womens diamond necklace gleams with beauty and sophistication."	"Diamond Necklace/Chain"	"/n/1/n1157-1_1.jpg"	"1 Inch - drop length "	"1.25 Ctw"	""	"White"	"18K Gold"	"Prong, Micro Pave "	"6250.0000"	"2084.0000"	""	"1.0000"	""	"H , I"	"SI1 , SI3"	"Marquise , Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3332/s/18k-white-gold-womens-diamond-necklace-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n1157-1_1.jpg"
"CH45667"	"14K White Gold Mens Diamond Tennis Chain Necklace 16.50 Ctw"	"This exquisite mens diamond tennis chain necklace is crafted in highly gleaming 14K White Gold. The frame is prong set with brilliant round cut diamonds which are G in color and SI1 in clarity. The frame measures to 22 Inches in length and securely locks with a slide in hidden clasp with one safety latch. This glamorous mens diamond chain is ideal for a special night out. "	"Diamond Necklace/Chain"	"/c/h/ch45667-4.jpg"	""	"16.50 Ctw"	""	"White"	"14K Gold"	"Prong"	"37500.0000"	"12500.0000"	"1/8 Inches"	"1.0000"	""	"G"	"SI1"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/3453/s/14k-white-gold-mens-diamond-chain-16-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch45667-4.jpg"
"16249"	"14K Yellow Gold Womens Diamond Necklace 18.00 Ctw"	"This glamorous womens diamond necklace is crafted in highly gleaming 14K Yellow Gold. The frame is set with numerous small round cut diamonds which total to 18.00 carats. The frame measures to 16 Inches in length and weighs approximately 106 grams. This exquisite womens diamond necklace securely locks with a slide in clasp with one safety latch from the bottom. "	"Diamond Necklace/Chain"	"/1/6/16249-4_1.jpg"	""	"18.00 Ctw"	""	"Yellow"	"14K Gold"	"Prong "	"68750.0000"	"22917.0000"	"7/16 Inches (11 mm) "	"1.0000"	""	"G , H"	"SI1 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3654/s/14k-yellow-gold-womens-diamond-necklace-18-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/6/16249-4_1.jpg"
"N10515"	"14K Yellow Gold Womens Diamond Sapphire Necklace 2.50 Ctw"	"This elegant designed womens diamond sapphire necklace is crafted in 14K Yellow Gold. The center features prong set small round cut brilliant diamonds which total to 1.00 carats. Another set of small round cut blue sapphires are placed among the diamonds and total to 1.50 carats. The necklace measures to 16 Inches in length and features 1 Inch drop length. Handmade to absolute perfection, this elegant womens diamond necklace securely locks with a small box clasp and one safety latch from the side."	"Diamond Necklace/Chain"	"/n/1/n10515-4.jpg"	"1 Inch - drop length"	"1.00 Ctw"	""	"Yellow"	"14K Gold"	"Prong "	"4250.0000"	"1417.0000"	""	"1.0000"	""	"H"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3697/s/14k-yellow-gold-womens-diamond-sapphire-necklace-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n10515-4.jpg"
"16339"	"18K White Gold Womens Diamond Necklace 2.20 Ctw"	"This exquisite womens diamond necklace is crafted in highly polished 18K White Gold. The frame features brilliant round and emerald cut diamonds which total to 2.20 carats. This glamorous womens diamond necklace is an ideal accessory for a special night out."	"Diamond Necklace/Chain"	"/1/6/16339-4_1.jpg"	""	"2.20 Ctw"	""	"White"	"18K Gold"	"Prong, Bezel, channel "	"9500.0000"	"3167.0000"	""	"1.0000"	""	""	""	"Emerald"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/3732/s/18k-white-gold-womens-diamond-necklace-2-20-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/6/16339-4_1.jpg"
"NN023A"	"14K White Gold Mens Diamond Rosary Chain 55.00 Ctw"	" This one of a kind mens diamond rosary chain is adorned with numerous small round cut diamonds which total to 53.53 carats. The chain measures to 32 Inches in length and each ball measures to 1/4 Inches in diameter. The cross is pave set with brilliant round cut diamonds and carries a total of 1.47 carat round cut diamonds.  Weighing approximately 86 grams, this finely detailed mens diamond rosary is an ideal accessory for a special or an every day casual wear. "	"Diamond Necklace/Chain"	"/n/n/nn023a-1_1_1.jpg"	"6 1/2 Inches - drop length"	"53.53 Ctw"	""	"White"	"14K Gold"	"Micro Pave "	"92500.0000"	"30834.0000"	""	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/3847/s/14k-white-gold-mens-diamond-rosary-chain-53-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/n/nn023a-1_1_1.jpg"
"NN023"	"14K White Gold Mens Diamond Rosary Chain 45.49 Ctw"	"This one of a kind mens diamond rosary chain is adorned with numerous small round cut diamonds which total to 45.49 carats. The chain measures to 32 Inches in length and each ball measures to 3/8 Inches in diameter. The cross measures to 1 1/2  Inches in length and the drop length in total measures to 6 1/2 Inches in length. Weighing approximately 153.7 grams, this finely detailed mens diamond rosary is an ideal accessory for a special or an every day casual wear."	"Diamond Necklace/Chain"	"/n/n/nn023-1_1_1_2.jpg"	"6 1/2 Inches - drop length"	"45.49 Ctw"	""	"White"	"14K Gold"	"Micro Pave "	"92500.0000"	"30834.0000"	""	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/3848/s/14k-white-gold-mens-diamond-rosary-chain-53-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/n/nn023-1_1_1_2.jpg"
"CH35421"	"14K Yellow Gold Mens Diamond Cuban Chain 17.50 Ctw"	"This glamorous mens diamond Cuban chain is crafted in highly gleaming 14K Yellow Gold. The links are pave set with brilliant small round cut diamonds  which total to 17.50 carats, The chain measures to 25 Inches in length and 1/2 Inches in width. Securely locking with a durable large box clasp with two safety latches, this one of a kind mens diamond cuban chain is an ideal accessory for a glamorous night out. "	"Diamond Necklace/Chain"	"/i/m/im-1_297.jpg"	""	"17.50 Ctw"	""	"Yellow"	"14K Gold"	"Pave"	"67500.0000"	"22500.0000"	"1/2 Inches (13 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/3934/s/14k-yellow-gold-mens-diamond-cuban-chain-17-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_297.jpg"
"CH21751"	"14K White Gold Mens Diamond Tennis Chain Necklace 21.75 Ctw "	"This glamorous mens diamond tennis chain necklace  is crafted in 14K White Gold. Small round cut diamonds are prong set in two rows and are G/H in color and VS in clarity. This one of a kind mens diamond chain weighs approximately 134 grams. "	"Diamond Necklace/Chain"	"/C/H/CH21751-3.jpg"	""	"21.75 Ctw "	""	"White"	"14K Gold"	"Prong"	"68500.0000"	"22834.0000"	""	"1.0000"	""	"G , H"	"VS1 , VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Multi Colored Diamond Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/4024/s/14k-white-gold-mens-diamond-chain-21-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//C/H/CH21751-3.jpg"
"NN023B"	"10K White Gold Mens Diamond Rosary Chain 67.55 Ctw"	"This one of a kind mens diamond rosary chain is adorned with numerous small round cut diamonds which total to 67.55 carats. The chain measures to 32 Inches in length and each ball measures to 3/8 Inches in diameter. The cross measures to 1 1/2  Inches in length and the drop length in total measures to 7 Inches in length. Weighing approximately 139.2 grams, this finely detailed mens diamond rosary is an ideal accessory for a special or an every day casual wear."	"Diamond Necklace/Chain"	"/n/n/nn023-1_1_1_1.jpg"	"7 Inches - drop length"	"67.55 Ctw"	""	"White"	"10K Gold"	"Micro Pave "	"88000.0000"	"29334.0000"	""	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/4268/s/14k-white-gold-mens-diamond-rosary-chain-53-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/n/nn023-1_1_1_1.jpg"
"NN024"	"10K White Gold Mens Diamond Rosary Chain 36.75 Ctw"	"This one of a kind mens diamond rosary chain is adorned with numerous small round cut diamonds which total to 636.75 carats. The chain measures to 32 Inches in length and each ball measures to 3/8 Inches in diameter. The cross measures to 1 1/2  Inches in length and the drop length in total measures to 7 Inches in length. Weighing approximately 93.6 grams, this finely detailed mens diamond rosary is an ideal accessory for a special or an every day casual wear."	"Diamond Necklace/Chain"	"/n/n/nn023-1_1_1.jpg"	"7 Inches - drop length"	"36.75 Ctw"	""	"White"	"10K Gold"	"Micro Pave "	"62500.0000"	"20834.0000"	""	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Chains>Diamond Rosary Chains>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/4269/s/14k-white-gold-mens-diamond-rosary-chain-53-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/n/nn023-1_1_1.jpg"
"N4859"	"10K Yellow Gold Womens Diamond Necklace 0.59 Ctw"	"This elegant womens diamond necklace is crafted in highly gleaming 10K Yellow Gold. The drop length frame which is adorned with small round cut diamonds which are I in color and SI in clarity. The chain measures to 16 Inches in length and securely locks with a small lobster claw clasp. Weighing approximately 4.8 grams, this lovely womens diamond necklace is an ideal accessory at an affordable value. "	"Diamond Necklace/Chain"	"/n/4/n4859-1_3.jpg"	"1 Inch - drop length"	"0.59 Ctw"	""	"Yellow"	"10K Gold"	"Cluster"	"1800.0000"	"600.0000"	""	"1.0000"	""	"I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4286/s/10k-yellow-gold-womens-diamond-necklace-0-59-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/4/n4859-1_3.jpg"
"N56101"	"14K Yellow Gold Womens Diamond Sapphire Necklace 1.10 Ctw"	"Handmade to absolute perfection, this lovely womens diamond sapphire necklace is crafted in 14K Yellow Gold. The center is adorned with marquise cut blue sapphires which total to 1.00 carats. Small round cut diamonds are prong set among the gemstones and total to 0.10 carats. The chain measures to 16 Inches in length and securely locks with small durable box clasp closure. Weighing approximately 5.6 grams, this uniquely designed womens diamond necklace is an ideal accessory which gleams with uniqueness and beauty."	"Diamond Necklace/Chain"	"/n/5/n56101-1_1.jpg"	"3/4 Inches - drop length"	"0.10 Ctw "	""	"Yellow"	"14K Gold"	"Prong"	"2250.0000"	"750.0000"	""	"1.0000"	""	"G , H"	"SI1"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4320/s/14k-yellow-gold-womens-diamond-sapphire-necklace-1-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/5/n56101-1_1.jpg"
"N8910"	"14K Yellow Gold Womens Diamond Necklace 1.00 Ctw"	"Gleaming with absolute elegance, this one of a kind womens diamond necklace is crafted in 14K Yellow Gold. The center is adorned with small baguette cut diamonds which are channel set in two rows and total to 1.00 carats. Weighing approximately 8.9 grams, this exquisite womens diamond necklace is an ideal accessory which guarantees an onlookers attention."	"Diamond Necklace/Chain"	"/n/8/n8910-1_3.jpg"	"1 Inch - drop length"	"1.00 Ctw"	""	"Yellow"	"14K Gold"	"Channel"	"2750.0000"	"917.0000"	""	"1.0000"	""	"H , I"	"SI1 , SI2"	"Baguette"	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4322/s/14k-yellow-gold-womens-diamond-necklace-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/8/n8910-1_3.jpg"
"N1314"	"14K White Gold Womens Three Strand Diamond Necklace 4.07 Ctw"	"This glamorous womens three strand diamond necklace is crafted in lustrous 14K White Gold. Each strand is beautifully accented with small bezel set round cut diamonds which are G in color and VS in clarity. This elegant womens diamond necklace securely locks with small lobster claw clasp and and weighs approximately 13.1 grams. "	"Diamond Necklace/Chain"	"/n/1/n1314-1_1.jpg"	""	"4.07 Ctw"	""	"White"	"14K Gold"	"Bezel"	"13500.0000"	"4500.0000"	""	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4470/s/14k-white-gold-womens-three-strand-diamond-necklace-4-07-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n1314-1_1.jpg"
"N22215"	"14K Yellow Gold Womens Diamond Necklace 1.50 Ctw"	"This glamorous womens diamond necklace is crafted in lustrous 14K Yellow Gold. The center is prong set with brilliant round cut diamonds which are G in color and VS in clarity. The chain measures to 18 Inches in length and the drop length measures to 1 Inches in length. Weighing approximately 22.2 grams, this exquisite diamond necklace securely locks with a lobster claw clasp. "	"Diamond Necklace/Chain"	"/n/2/n22215-1_1.jpg"	"1 Inch - drop length"	"1.50 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"7000.0000"	"2334.0000"	""	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4528/s/14k-yellow-gold-womens-diamond-necklace-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/2/n22215-1_1.jpg"
"CH17425"	"14K Yellow Gold Womens Diamond Tennis Chain Necklace 2.50 Ctw"	"These glamorous womens diamond tennis chain is crafted in highly gleaming 14K Yellow Gold. The frame is outlined with small round cut diamonds which are carefully placed on an illusion setting. The frame measures to 16 Inches in length and 1/4 Inches in width. Weighing approximately 17.4 grams, this elegant womens diamond chain securely locks with a hidden slide in clasp and one safety latch. "	"Diamond Necklace/Chain"	"/c/h/ch17425-1_1.jpg"	""	"2.50 Ctw"	""	"Yellow"	"14K Gold"	"Illusion"	"4750.0000"	"1584.0000"	"1/4 Inches"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4790/s/14k-yellow-gold-womens-diamond-tennis-chain-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch17425-1_1.jpg"
"CH97195"	"14K White Gold Mens Diamond Tennis Chain 19.50 Ctw"	"This glamorous mens diamond tennis chain is crafted in highly gleaming 14K white gold. The two row bracelet is prong set with small round cut brilliant diamonds which are G in color and VS in clarity. The frame measures to 32 inches in length and 1/4 inches in width. Weighing approximately 97 grams, this exquisite mens diamond tennis chain securely locks with a durable slide in clasp with two safety latches from opposite sides. "	"Diamond Necklace/Chain"	"/c/h/ch97195-2.jpg"	""	"19.50 Ctw"	""	"White"	"14K Gold"	"Prong"	"69750.0000"	"23250.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Pendants>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/4911/s/14k-white-gold-mens-diamond-tennis-chain-19-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch97195-2.jpg"
"N16290"	"14K Yellow Gold Womens Diamond Necklace 0.90 Ctw"	"This lovely womens diamond necklace is crafted in 14k yellow gold. Each link is set with one small round cut diamond which is G in color and VS in clarity. The frame measures to 38 inches in length and weighs approximately 16.2 grams. Handmade to absolute perfection, this uniquely designed womens diamond necklace is an ideal accessory for an every day casual or special wear."	"Diamond Necklace/Chain"	"/n/1/n16290-1.jpg"	""	"0.90 Ctw"	""	"Yellow"	"14K Gold"	"Pave"	"6500.0000"	"2167.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	"G"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/4937/s/14k-yellow-gold-womens-diamond-necklace-0-90-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/1/n16290-1.jpg"
"N202"	"18K Yellow Gold Womens Diamond Sapphire Necklace 1.51 Ctw  "	"This glamorous diamond sapphire necklace is crafted in lustrous 18K yellow gold. The center is set with one blue oval shape sapphire which totals to 1.00 carats and its surrounded with small round cut diamonds which total to 0.51 carats. Measuring to 18 inches in length, this exuqisite diamond necklace is an ideal accessory for a special night out. NOTE: Matching earrings may be purchased seaparately. Please see our related products section on the left hand corner. "	"Diamond Necklace/Chain"	"/n/2/n202-1_1_1.jpg"	""	"0.51 Ctw"	""	"Yellow"	"18K Gold"	"Prong"	"5500.0000"	"1834.0000"	""	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Necklaces>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Necklaces>Diamond Necklaces"	"http://www.avianneandco.com/store/catalog/product/view/id/5010/s/18k-yellow-gold-womens-diamond-sapphire-necklace-1-51-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//n/2/n202-1_1_1.jpg"
"CH16778 (16778)"	"10K White Gold Mens Diamond Tennis Chain 14.30 Ctw"	"Handmade to absolute perfection, this glamorous mens diamond tennis chain is crafted in lustrous 10K white gold. Brilliant small round cut diamonds are placed across the chain and total to 14.30 carats. The frame measures to 32 inches in length and 1/8 inches in width. Weighing approximately 51.2 grams, this exquisite mens diamond tennis chain securely locks with a slide in hidden clasp and one safety latch from the opposite side."	"Diamond Necklace/Chain"	"/c/h/ch16778-1.jpg"	""	"14.30 Ctw"	""	"White"	"10K Gold"	"Prong"	"44625.0000"	"14879.0000"	"1/8 Inches (3.5 mm)"	"1.0000"	""	"G , H"	"SI1"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Chains>Root Catalog>Mens>Chains>Diamond Tennis Chains>Root Catalog>Mens>Chains>Mens Diamond Chains"	"http://www.avianneandco.com/store/catalog/product/view/id/5055/s/10k-white-gold-mens-diamond-tennis-chain-14-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch16778-1.jpg"
