"Product Name"	"Manufacturer Name"	"Retsku"	"Categorization"	"Detailed Description "	"Selling Price "	"Availability"	"Regular Price"	"Condition"	"Product URL"	"Image URL"
"14K Yellow Gold Womens Diamond Topaz Earrings 11.11 Ctw "	"Avianne & Co"	"E31294"	"Jewelry & Watches > Fine Jewelry > Earrings"	"Crafted in lustrous 14K Yellow Gold, these elegant womens diamond blue topaz earrings weigh approximately 9.5 grams. Each earring is set with small round cut diamonds one one large blue topaz gemstone. The diamonds total to 0.23 carats and both gemstones total to 10.89 carats. Each earring measures to 3/4 Inches in length and securely locks with an omega clasp closure. These one of a kind womens diamond blue topaz earrings gleam with absolute perfection and beauty."	1084	"Yes"	3250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4128/s/14k-yellow-gold-womens-diamond-blue-topaz-earrings-11-11-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/3/e31294-1.jpg"
"18K White Gold Womens Topaz Earrings 10.21 Ctw"	"Avianne & Co"	"E23032"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"These glamorous womens blue topaz earrings are crafted in highly polished 18K White Gold. The center of each earring is prong set with one oval shape blue topaz and smaller emerald cut blue topaz stones. Both oval shape gemstones weigh a total of 8.65 carats and small emerald gemstones weigh a total of 1.56 carats. Measuring to 3/4 Inches in length, they securely lock with an omega clasp closure. Weighing approximately 10 grams, these elegant womens blue topaz earrings are ideal for a special night out."	1417	"Yes"	4250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4129/s/18k-white-gold-womens-blue-topaz-earrings-10-21-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//u/n/untitled-2.jpg"
"14K White Gold Womens Diamond Topaz Earrings 7.19 Ctw "	"Avianne & Co"	"ESC6618B"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These glamorous womens diamond blue topaz earrings are crafted in highly polished 14K White Gold. Each earring is set with pear shape large blue topaz and small round cut white diamonds. The diamonds total to 0.35 carats and both gemstones total to 6.84 carats. Measuring to 1 Inches in length, these earrings weigh approximately 7 grams. These one of a kind womens diamond drop earrings are ideal for a special night out."	625	"Yes"	1875	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4130/s/14k-white-gold-womens-diamond-blue-topaz-earrings-7-19-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1a_1.jpg"
"18K Yellow Gold Womens Jewelry & Watches > Fine Jewelry > Rings 1.50 Ctw"	"Avianne & Co"	"R77015"	"Jewelry & Watches > Fine Jewelry > Rings"	"This glamorous womens Jewelry & Watches > Fine Jewelry > Rings is channel set with numerous small baguette cut diamonds which total to 1.50 carats. The frame is crafted in highly gleaming 18K Yellow Gold and weighs approximately 7.7 grams. Measuring to 1/2 Inches in width, this one of a kind womens diamond cocktail ring is an ideal accessory for a special night out."	1150	"Yes"	3450	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4131/s/18k-yellow-gold-womens-diamond-ring-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/7/r77015-1_2.jpg"
"10K Yellow Gold Womens Jewelry & Watches > Fine Jewelry > Rings 0.75 Ctw"	"Avianne & Co"	"R35075"	"Jewelry & Watches > Fine Jewelry > Rings"	"Crafted in 10K Yellow Gold, this lovely womens Jewelry & Watches > Fine Jewelry > Rings weighs approximately 3.5 grams. The center measures to 9/16 Inches in width and is set with small round cut diamonds which total to 0.75 carats. This elegant womens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory for an every day casual wear."	417	"Yes"	1250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4132/s/10k-yellow-gold-womens-diamond-ring-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r35075-1_1.jpg"
"14K White Gold Womens Five Stone Diamond Anniversary Ring 0.50 Ctw "	"Avianne & Co"	"R28050"	"Jewelry & Watches > Fine Jewelry > Rings"	" This elegant womens diamond anniversary ring is set with five brilliant round cut diamonds which are G/H in color and VS in clarity. The frame is crafted in 14K White Gold and weighs approximately 2.8 grams. Measuring to 3/16 Inches in width, this lovely womens diamond anniversary ring is an ideal gift at an affordable value. "	659	"Yes"	1975	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4133/s/14k-white-gold-womens-diamond-weddubg-band-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r28050-1_2.jpg"
"10K Yellow Gold Womens Diamond Heart Pendant 0.10 Ctw"	"Avianne & Co"	"P26010"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This large womens diamond heart pendant is channel set with very small round cut diamonds which total to 0.10 carats. The frame is crafted in lustrous 10K Yellow Gold and weighs approximately 3.1 grams. The pendant measures to 1 Inches in length and 7/8 Inches in width. This elegant womens diamond heart pendant is an ideal gift at an affordable value.  NOTE: The chain is for illustration purposes only and may be purchased separately. "	267	"Yes"	800	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4134/s/10k-yellow-gold-womens-diamond-heart-pendant-0-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p26010-1.jpg"
"14K Two Tone Mens Jewelry & Watches > Fine Jewelry > Rings 0.30 Ctw"	"Avianne & Co"	"R92030"	"Jewelry & Watches > Fine Jewelry > Rings"	"This masculine mens Jewelry & Watches > Fine Jewelry > Rings is crafted in both white and yellow 14K Gold. The center is crafted in white gold and is set with one brilliant round cut diamond which is G in color and VS in clarity. The rest of the frame is crafted in yellow gold and measures to approximately 3/8 Inches in width. Weighing 9.2 grams, this elegant mens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory which gleams with sophistication and elegance. "	917	"Yes"	2750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4136/s/14k-two-tone-mens-diamond-ring-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_234.jpg"
"14K Yellow Gold Womens Diamond Cocktail Ring 1.25 Ctw"	"Avianne & Co"	"R51250"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely womens diamond cocktail ring is set with brilliant round and baguette cut diamonds which total to 1.25 carats. The frame is crafted in lustrous 14K Yellow Gold and weighs approximately 5 grams. Measuring to 1/2 Inches in width, this one of a kind womens diamond cocktail ring gleams with sophistication and elegance."	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4137/s/14k-yellow-gold-womens-diamond-cocktail-ring-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/5/R51250-1.jpg"
"14K Yellow Gold Womens Jewelry & Watches > Fine Jewelry > Rings 0.25 Ctw"	"Avianne & Co"	"R31257"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely womens Jewelry & Watches > Fine Jewelry > Rings is crafted in highly polished 14k Yellow Gold. The center is set with small round cut diamonds which are VS in clarity and near colorless. The frame measures to 3/8 Inches in width and weighs approximately 3.1 grams. Gleaming with beauty, this small womens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory for an every day casual wear."	284	"Yes"	850	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4138/s/14k-yellow-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r31257-1.jpg"
"14K Yellow Gold Womens Jewelry & Watches > Fine Jewelry > Rings 0.25 Ctw"	"Avianne & Co"	"R33025"	"Jewelry & Watches > Fine Jewelry > Rings"	"This uniquely designed womens Jewelry & Watches > Fine Jewelry > Rings is crafted in highly gleaming 14K Yellow Gold. The center is crafted in white gold and is set with three brilliant round cut diamonds which are H/I in color and SI in clarity. The frame measures 5/16 Inches in width and weighs approximately 3.3 grams. Handmade to absolute perfection, this elegant womens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory for an every day casual wear."	417	"Yes"	1250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4139/s/14k-yellow-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r33025-1.jpg"
"14K Yellow Gold Diamond Bridal Ring Set 0.25 Ctw"	"Avianne & Co"	"R55250"	"Jewelry & Watches > Fine Jewelry > Rings"	"This exquisite diamond bridal ring set is crafted in highly polished 14K Yellow Gold. The engagement ring is prong set with one brilliant marquise cut diamond which totals to 0.25 carats. The ring comes with a matching gold wedding band which measures to 3/16 Inches in width. Weighing approximately 5.5 grams, this diamond bridal ring set is an ideal gift for both occasions."	660	"Yes"	1980	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4140/s/14k-yellow-gold-diamond-bridal-ring-set-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r55250-1.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Rings 0.50 Ctw "	"Avianne & Co"	"R62050"	"Jewelry & Watches > Fine Jewelry > Rings"	"This uniquely designed womens Jewelry & Watches > Fine Jewelry > Rings features small round cut diamonds which total to 0.50 carats. The frame is crafted in highly gleaming 14K White Gold and measures to approximately 1/4 Inches in width. Weighing approximately 6.2 grams, this one of a kind womens Jewelry & Watches > Fine Jewelry > Rings gleams with sophistication and elegance."	550	"Yes"	1650	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4141/s/14k-white-gold-womens-diamond-ring-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/6/R62050-1.jpg"
"14K Yellow Gold Mens Jewelry & Watches > Fine Jewelry > Rings 1.25 Ctw"	"Avianne & Co"	"R16125"	"Jewelry & Watches > Fine Jewelry > Rings"	"This large mens Jewelry & Watches > Fine Jewelry > Rings is crafted in highly polished 14K Yellow Gold. The uniquely designed center piece is crafted in white gold and set with numerous small brilliant round cut diamonds which are SI in clarity and G/H in color. The center measures to 7/8 Inches in diameter and the frame weighs approximately 16 grams. Handmade to absolute perfection, this one of a kind mens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory which guarantees an onlookers attention."	1500	"Yes"	4500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4142/s/14k-yellow-gold-mens-diamond-ring-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_198.jpg"
"14K Yellow Gold Womens Diamond Ruby Ring 0.32 Ctw"	"Avianne & Co"	"R26122"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely womens diamond ruby ring is crafted in highly polished 14K Yellow Gold. The center is prong set with one brilliant white round cut diamond and one round cut red ruby. The frame measures to 1/4 Inches in width and weighs approximately 2.6 grams. This elegant womens diamond ruby ring is an ideal accessory at an affordable value."	384	"Yes"	1150	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4143/s/14k-yellow-gold-womens-diamond-ruby-ring-0-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r26122.jpg"
"14K Yellow Gold Womens Diamond Sapphire Ring 0.85 Ctw"	"Avianne & Co"	"R53550"	"Jewelry & Watches > Fine Jewelry > Rings"	"This glamorous womens diamond sapphire ring is crafted in highly polished 14k Yellow Gold. The center is prong set with one brilliant 0.35 carat diamond which is surrounded with small round cut blue sapphires which total to 0.50 carats. The frame measures to 1/2 Inches in width and weighs approximately 5 grams. This lovely womens diamond sapphire ring is an ideal accessory for a casual or special wear. NOTE: Matching earrings may be purchased separately. Please see our related products section on the left hand corner. "	834	"Yes"	2500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4144/s/14k-yellow-gold-womens-diamond-sapphire-ring-0-85-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r53550-1.jpg"
"14K White Gold Womens Diamond Wedding Band 0.25 Ctw"	"Avianne & Co"	"R48025"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant womens diamond wedding band is crafted in 14K White Gold. Small round cut diamonds are channel set half way around the band and total to 0.25 carats. The frame measures to 3/16 Inches in width and weighs approximately 4.8 grams. This one of a kind womens diamond wedding band is an ideal gift at an affordable value."	525	"Yes"	1575	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4145/s/14k-white-gold-womens-diamond-wedding-band-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r48025-1.jpg"
"14K Yellow Gold Womens Diamond Citrine Cocktail Ring 1.00 Ctw"	"Avianne & Co"	"R107010"	"Jewelry & Watches > Fine Jewelry > Rings"	"This large womens diamond cocktail ring is crafted in gleaming 14K Yellow Gold. The center is pave set with brilliant round cut orange citrine gemstones.  Opposite sides of the band are pave set with small round cut diamonds which are G/H in color, VS2 in clarity and total to 1.00 carats. The frame measures to 3/4 Inches in width and weighs approximately 10.7 grams. This glamorous womens diamond cocktail ring is an ideal accessory for a special night out."	1250	"Yes"	3750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4146/s/14k-yellow-gold-womens-diamond-cocktail-ring-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R107010-1.jpg"
"14K Yellow Gold Womens Custom Diamond ID Bracelet 0.30 Ctw"	"Avianne & Co"	"BR2030"	"Jewelry & Watches > Fine Jewelry > Bracelets"	"This one of a kind womens diamond ID bracelet is crafted in highly polished 14k Yellow Gold. The link is bezel set with one round cut diamond and features crafted out custom made name. The frame measures to 7 1/4 Inches in length and securely locks with a small durable box clasp. Weighing approximately 20 grams, this elegant womens Jewelry & Watches > Fine Jewelry > Bracelets can be custom made to your choice. Please dial our toll free phone number to inquire."	1417	"Yes"	4250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4147/s/14k-yellow-gold-mens-custom-made-diamond-id-bracelet-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//B/R/BR2030-1.jpg"
