"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"BR2007A"	"Shamballa Style Brown and White Onyx Ball Bead Bracelet for Women "	" This handmade womens  onyx bead  bangle bracelet measures to 2 1/2  inches in diameter. Nine brilliant multi colored stones are placed across the frame and held with a black silk string. Each bead measures to 1/2 Inches (12 mm) in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of  a kind womens onyx bead bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br2007a-1.jpg"	"2 1/2 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6030/s/onyx-womens-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2007a-1.jpg"
"BR2010"	"Shamballa Style Grey and Black Onyx Ball Bead Bracelet for Women"	" This handmade womens  onyx bead  bangle bracelet measures to 2 1/2  inches in diameter. Twelve brilliant multi colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of  a kind womens onyx bead bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br2010-1.jpg"	"2 1/2 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6031/s/onyx-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2010-1.jpg"
"BR2011"	"Shamballa Style Red and Black Onyx Ball Bead Bracelet for Women "	" This handmade womens  onyx bead  bangle bracelet measures to 2 1/2  inches in diameter. Ten brilliant multi colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of  a kind womens onyx bead bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br2011-1.jpg"	"2 1/2 Inches - diameter"	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6032/s/onyx-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2011-1.jpg"
"BR2013"	"Shamballa Style Clear and Black Onyx Ball Bead Bracelet with Swarovski Crystals "	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant multi colored stones are placed across the frame and held with a black silk string. Each ball measures to 7/16 Inches in width. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. Each link which is placed between the onyx stones are placed with brilliant white swarovski crystals. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2013-1.jpg"	"3 Inches - diameter "	""	""	""	""	""	"1250.0000"	"249.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6039/s/onyx-ball-bead-bracelet-with-swarovski-crystals/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2013-1.jpg"
"BR2013A"	"Shamballa Style Clear ad Black Onyx Ball Bead Bracelet with Swarovski Crystals for Women "	" This handmade womens  onyx bead  bangle bracelet measures to 2 1/2  inches in diameter. Seven brilliant stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of  a kind womens onyx bead bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br2013a-1.jpg"	"2 1/2 Inches - diameter "	""	""	""	""	""	"1000.0000"	"239.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6040/s/onyx-ball-bead-bracelet-with-swarovski-crystals-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2013a-1.jpg"
"BR2015"	"Shamballa Style White Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Eleven brilliant white colored stones are placed across the frame and held with a red silk string. Each stone measures to 12 mm in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small white stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2015-1.jpg"	"3 Inches - diameter"	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6041/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2015-1.jpg"
"BR2014"	"Shamballa Style Brown and White Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Eleven brilliant two colored stones are placed across the frame and held with a brown silk string. The white bead measures to 1/2 inches (12 mm) in diameter and the brown bead measures to 3/8 Inchces (10 mm) in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small white stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2014-1.jpg"	"3 Inches - diameter"	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6042/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2014-1.jpg"
"BR2017"	"Shamballa Style Blue Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant blue colored stones are placed across the frame and held with a black silk string. Each ball measures to 10 mm in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2017-1.jpg"	"3 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6043/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2017-1.jpg"
"BR2018"	"Shamballa Style Brown Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant multi colored stones are placed across the frame and held with a black silk string. Each stone measures to 12 mm in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small same colored stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2018-1.jpg"	"3 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6044/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2018-1.jpg"
"BR2019"	"Shamballa Style Brown Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant brown colored stones are placed across the frame and held with a brown silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small same colored stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br2019-1_1.jpg"	"3 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6045/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2019-1_1.jpg"
"BR2016"	"Shamballa Style Brown Onyx Ball Bead Bracelet for Women"	" This handmade onyx ball bead bracelet for women measures to 2 1/2  inches in diameter. Nine brilliant two colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small  stones. This one of a kind onyx bead ball bracelet is an ideal accessory for for an every day casual wear. "	"Gold Pendant"	"/b/r/br2016-1.jpg"	"2 1/2 Inches - diameter"	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6046/s/onyx-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2016-1.jpg"
"BR20152"	"Shamballa Style Brown Onyx Ball Bead Bracelet"	" This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Eleven brilliant brown colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small same colored stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br20152-1.jpg"	"3 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6058/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br20152-1.jpg"
"BR20163"	"14K Yellow Gold Mens Fancy Bracelet 10"" 13 mm"	"This fancy mens bracelet is handcrafted in 14K yellow gold. The frame measures to 10 inches and securely locks with a lobster claw clasp. Weighing approximately 58 grams, this elegant mens bracelet is an ideal accessory for an every day casual wear. "	"Gold Pendant"	"/b/r/br20163-1.jpg"	"10 Inches "	""	""	"Yellow"	"14K Gold"	""	"9000.0000"	"3000.0000"	"1/2 Inch (13 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6100/s/14k-yellow-gold-mens-fancy-bracelet-10/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br20163-1.jpg"
"BR125419"	"Shamballa Style Onyx Ball Bead Bracelet"	"This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant grey and black colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small same colored stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her. "	"Gold Pendant"	"/b/r/br125419-1.jpg"	"3 Inchces - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6103/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125419-1.jpg"
"P125451"	"14K Yellow Gold Mens Garnet Tie Clip 1.50 Ctw"	"This antique in appearance mens tie clip is handcrafted in 14K yellow gold. The outer rim is set with brilliant princess cut red rubies which total to 1.50 carats. The frame measures to 1 1/2 inches in length and 7/16 inches in width. Weighing approximately 9.6 grams, this one of a kind mens tie clip guarantees any bystander's attention. "	"Gold Pendant"	"/p/1/p125451-1.jpg"	"1 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"3000.0000"	"1000.0000"	"7/16 Inches (11 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/6152/s/14k-yellow-gold-mens-garnet-tie-clip-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125451-1.jpg"
"BR125436"	"Shamballa Style Yellow Onyx Ball Bead Bracelet for Women "	" This handmade onyx bead  bangle bracelet measures to 2 1/2  inches in diameter. Nine brilliant yellow stones are placed across the frame and measure to 1/2 inches in width. The black string bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of a kind onyx ball bead bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br125436-1.jpg"	"2 1/2 Inches - diameter "	""	""	""	""	""	"350.0000"	"99.0000"	"1/2 Inches (12 mm) - ball"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6157/s/onyx-ball-bead-bracelet-for-women/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125436-1.jpg"
"P125458"	"18K Yellow Gold Womens Ruby Bird Brooch 0.04 Ctw"	"Handmade to absolute perfection, this womens brooch is handcrafted in 18K yellow gold. The bird's eye is set with one brilliant red ruby which totals to 0.04 carats. The frame measures to 1 3/4 inches in length and 1 3/8 inches in width. Weighing approximately 15.5 grams, this antique womens brooch is an ideal accessory which guarantees any onlookers attention.   NOTE: The chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125458-1_1.jpg"	"1 3/4 Inches"	""	""	"Yellow"	"18K Gold"	""	"5000.0000"	"1667.0000"	"1 3/8 Inches "	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Brooches"	"http://www.avianneandco.com/store/catalog/product/view/id/6162/s/18k-yellow-gold-womens-ruby-bird-brooch-0-04-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125458-1_1.jpg"
"P125457"	"18K Yellow Gold Womens Ruby Bird Brooch 0.06 Ctw"	"Handmade to absolute perfection, this one of a kind womens bird brooch is crafted in 18K yellow gold. The bird's eyes are set with two red rubies which total to 0.06 carats. The frame measures to 1 5/8 inches in length and 15/16 inches in width. Weighing approximately 11.7 grams, this antique womens brooch is an ideal accessory which guarantees any onlookers attention.  NOTE: The chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125457-1_1.jpg"	"1 5/8 Inches"	""	""	"Yellow"	"18K Gold"	""	"3750.0000"	"1250.0000"	"15/16 Inches (23 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Brooches"	"http://www.avianneandco.com/store/catalog/product/view/id/6163/s/18k-yellow-gold-womens-ruby-bird-brooch-0-06-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125457-1_1.jpg"
"P125459"	"14K Yellow Gold Womens Apple Brooch"	"Showcase your sense of originality with this one of a kind golden apple which is handcrafted in 14K yellow gold. The apple measures to 15/16 inches in diameter and the width from the leaf to the apple is approximately 1 1/2 inches. The frame measures to 1 3/4 inches in length and weighs approximately 19.5 grams. This one of a kind antique womens brooch is an ideal accessory which guarantees any bystander's attention.  NOTE: The chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125459-1_1.jpg"	"1 3/4 Inches"	""	""	"Yellow"	"14K Gold"	""	"5000.0000"	"1667.0000"	"1 1/2 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Pendants>Root Catalog>Womens>Brooches"	"http://www.avianneandco.com/store/catalog/product/view/id/6164/s/14k-yellow-gold-womens-apple-brooch/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125459-1_1.jpg"
"P125461"	"Silver Womens Cameo Brooch"	"Antique in appearance, this womens cameo brooch is crafted in silver. the frame measures to 1 1/8 inches in length and 1 inches in width. Weighing approximately 6 grams, this elegant cameo brooch is an ideal accessory at an affordable value.  NOTE: The chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125461-1_1.jpg"	"1 1/8 Inches"	""	""	""	"Silver"	""	"1000.0000"	"334.0000"	"1 Inch"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Brooches"	"http://www.avianneandco.com/store/catalog/product/view/id/6165/s/silver-womens-cameo-brooch/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125461-1_1.jpg"
"BR125469"	"Onyx Evil Eye Bracelet for Children "	"This lovely childrens evil eye bracelet is handmade in absolute perfection. Nine small evil eye beads are placed across the frame and are held by black silk string. The bracelet is adjustable and the initial size is 2 inches in diameter. Each ball measures to 5/16 inches in width. Purchase this lovely bracelet to keep an evil eye away from your children. "	"Gold Pendant"	"/b/r/br125469-1.jpg"	"2 Inches - diameter"	""	""	""	""	""	"350.0000"	"100.0000"	"5/16 inches (8.4 mm) - ball"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6170/s/onyx-evil-eye-bracelet-for-children/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125469-1.jpg"
"BR125470"	"Black Onyx Evil Eye Bracelet for Children"	" This small childrens evil eye bracelet is handmade to absolute perfection. Twelve small evil eye beads are placed across the frame and held with black silk string. The bracelet is adjustable and the initial width is approximately 1 3/4 inches in diameter. Each ball measures to 1/4 inches in width. Purchase this lovely bracelet to keep an evil eye away from your children. "	"Gold Pendant"	"/b/r/br125470-1.jpg"	"1 3/4 Inches"	""	""	""	""	""	"250.0000"	"75.0000"	"1/4 Inchces (6 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6171/s/onyx-evil-eye-bracelet-for-children/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125470-1.jpg"
"ER15354 (15354)"	"18K Yellow Gold Womens Earrings "	"These elegant womens earrings are handcrafted in lustrous 18K yellow gold. The frame measures to 1 1/2 inches in length and 1/2 inches in width. Weighing approximately 6.8 grams, these lovely womens earrings securely lock with push back closures."	"Gold Pendant"	"/e/r/er15354-1_1.jpg"	"1 1/2 Inches"	""	""	"Yellow"	"18K Gold"	""	"2100.0000"	"699.0000"	"1/2 Inches "	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/6280/s/18k-yellow-gold-womens-earrings/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er15354-1_1.jpg"
"P125487"	"14K Yellow Gold Torah Pendant "	"This elegant Torah Pendant is handcrafted in lustrous 14K yellow gold. Once the pendant opens, the center features carved out commendments in Hebrew. The frame measures to 1 1/4 inches in length and 1/2 inches in width. Weighing approximately 6.7 grams, this small Torah pendant is an ideal accessory for an every day wear. NOTE: This chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125487-1_2.jpg"	"1 1/4 Inches"	""	""	"Yellow"	"14K Gold"	""	"1340.0000"	"447.0000"	"1/2 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Womens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/6305/s/14k-yellow-gold-torah-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125487-1_2.jpg"
"P125486"	"14K Yellow Gold Mens Star of David Pendant"	"This elegantly designed mens star of david pendant is handcrafted in lustrous 14K yellow gold. The frame measures to 1 3/8 inches in length and 7/8 inches in width. Weighing approximately 10 grams, this mens star of david pendant is an ideal accessory for an every day casual wear.  NOTE: This chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125486-1_2.jpg"	"1 3/8 Inches"	""	""	"Yellow"	"14K Gold"	""	"2000.0000"	"667.0000"	"7/8 Inches (22 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/6306/s/14k-yellow-gold-mens-star-of-david-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125486-1_2.jpg"
"P125488"	"10K Yellow Gold Mens Chai Pendant "	"This one of a kind mens Chai pendant is handcrafted in lustrous 10K yellow gold. The frame measures to 1 7/8 inches in length and 1 1/2 inches in width. Weighing approximately 23.5 grams, this large mens Chai pendant is an ideal accessory for an every day casual wear. "	"Gold Pendant"	"/p/1/p125488-3.jpg"	"1 7/8 Inches"	""	""	"Yellow"	"10K Gold"	""	"4000.0000"	"1334.0000"	"1 1/2 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/6307/s/10k-yellow-gold-mens-chain-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125488-3.jpg"
"P125485"	"14K Yellow Gold Mens Chai Pendant "	" This mens Chai pendant is handcrafted in 14K yellow gold. The frame measures to 1 1/2 inches in length (with bale) and 1 inches in width (diameter). Weighing approximately 5.7 grams, this elegantly designed mens Chai pendant is an ideal addition to your religious jewelry collection. NOTE: The chain is for illustration purposes only and may be purchased separately. "	"Gold Pendant"	"/p/1/p125485-1_2.jpg"	"1 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"1150.0000"	"384.0000"	"1 Inch - diameter"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/6308/s/14k-yellow-gold-mens-diamond-chai-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p125485-1_2.jpg"
"BR125496"	"Shamballa Style Glass Ball Bead Bracelet"	" Stand out with this glamorous glass ball bead bracelet which measures to 3 inches in diameter. Eleven brilliant 3/8 inch in diameter red semi previous stones are placed across the frame and held with black silk string. The adjustable band has two small glass stones placed on the ends. This one of a kind ball bead bracelet is an ideal accessory for both men and women. "	"Gold Pendant"	"/b/r/br125496-1_1.jpg"	"3 Inches - diameter"	""	""	""	""	""	"1250.0000"	"249.0000"	"3/8 Inchces (9 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6330/s/onyx-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125496-1_1.jpg"
"BR125500"	"Shamballa Style Turquoise Ball Bead Bracelet "	" This one of a kind turquoise ball bead bracelet measures to 3 inches in diameter. Ten 1/2 inch in diameter turquoise ball beads are held by a black silk string which is adustable and features additional small balls on the ends. This uniquely designed ball bead bracelet is an ideal accessory for both men and women. "	"Gold Pendant"	"/b/r/br125500-1_1.jpg"	"3 Inches - diameter"	""	""	""	""	""	"1250.0000"	"249.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Mens>Bracelets>Onyx Ball Bead Bracelets>Root Catalog>Womens>Bracelets>Onyx Ball Bead Bracelet"	"http://www.avianneandco.com/store/catalog/product/view/id/6352/s/turquoise-ball-bead-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125500-1_1.jpg"
"BR125515"	"18K Yellow Gold Womens Emerald Bangle Bracelet 0.50 Ctw"	"This elegant womens bangle bracelet is handcrafted in lustrous 18K yellow gold. The center is bezel set with one princess cut green emerald which totals to 0.50 carats. The band measures to 1/8 inches in width and 2 inches in diameter. This small womens bangle bracelet weighs approximately 7.7 gramd and ecurely locks with a durable hidden slide in clasp and one safety latch from the opposite side."	"Gold Pendant"	"/b/r/br125515-1.jpg"	"2 Inches - diameter"	""	""	"Yellow"	"18K Gold"	""	"2750.0000"	"917.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/6376/s/18k-yellow-gold-womens-emerald-bangle-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br125515-1.jpg"
