Unique Merchant SKU	Product Name 	Product URL	Image URL	Current Price	Stock Availability	Condition	MPN/ISBN	UPC or EAN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Brand / Manufacturer	Product Description 	Product Type	Category	Category ID
R049	14K Yellow Gold Womens Diamond Wedding Band 0.71 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/366/s/14k-yellow-gold-womens-diamond-wedding-band-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r049-1_1.jpg	917	Yes	New				2751			Avianne & Co	"This Yellow Gold Wedding band resembles simplicity and lovely appearance. Six gleaming round cut diamonds are featured in a channel setting, highlighting attractiveness of the 14K band. This ring is an Ideal gift for women who appreciate simplicity and elegance.  "			276
R1916	14K Yellow Gold Womens Diamond Wedding Band 0.47 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/367/s/14k-yellow-gold-womens-diamond-wedding-band-0-47-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r1916-1_1.jpg	609	Yes	New				1827			Avianne & Co	 This 14K Yellow Gold Wedding band resembles simplicity and lovely appearance. Two rows in the center are channel set with gleaming round cut diamonds. This lovely band can be worn as a wedding band or an everyday fashion ring. 			276
LD204	14K Yellow Gold Womens Five Stone Diamond Anniversary Ring 0.61 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/368/s/14k-yellow-gold-womens-diamond-anniversary-band-0-61-ctw/	http://www.avianneandco.com/store/media/catalog/product//l/d/ld204-1_1.jpg	1125	Yes	New				3375			Avianne & Co	" This 14K Yellow Gold Diamond Anniversary Ring  is shinning with beauty and elegance. Five prong setting features five sparkling round cut diamonds totaling to 0.61 carats giving it a classic appearance. It can be worn as a wedding band, anniversary ring or simply as a fashion ring. "			276
RLD194	14K Yellow Gold Womens Diamond Wedding Band 0.05 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/369/s/14k-yellow-gold-womens-diamond-wedding-band-0-05-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/L/RLD194_1.JPG	125	Yes	New				375			Avianne & Co	"Elegant and classic, this womens wedding band is crafted in highly polished 14K yellow gold. This ring features bezel-set shinning diamond placed in the center. Two thin black parallel rims give this ring a sophisticated appearance. Ideal gift at a very affordable price."			276
11969	14K White Gold Diamond Engagement Ring Setting 1.00 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/371/s/14k-white-gold-diamond-engagement-ring-setting-1-00-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/1/11969-1.jpg	1379	Yes	New				4137			Avianne & Co	"This 14K White Gold Diamond Engagement Ring shines with simplicity and elegance. Gleaming diamonds are featured on a three way channel settings which connect the main prong setting, for a diamond, in a center. This luxurious 1.0 carat diamond ring is an ideal gift for the one who appreciates elegance and beauty. "			276
R4850A	14K White Gold Womens Diamond Wedding Band 1.52 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/373/s/14k-white-gold-womens-diamond-wedding-band-0-52-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/4/R4850A_2.JPG	1334	Yes	New				4002			Avianne & Co	"The geometrical and organic designed elements of this lovely patterned ring fairly burst forth in sparkling, stunning array. Round cut diamonds totaling 1.52 ct shimmer all around the 14K white gold eternity band. Small squares featuring individual diamonds held by a bezel setting which are surrounded by another array of sparkling pave-set diamonds. Beauty and style of this band create an ideal gift for that special day. "			276
10566	14K White Gold Diamond Engagement Ring Setting 0.55 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/374/s/14k-white-gold-diamond-engagement-ring-setting-0-55-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/0/10566_1.JPG	819	Yes	New				2457			Avianne & Co	This 14K White gold engagement ring setting is simply beautiful. Sparkling round cut diamonds are featured in a prong setting with simple design from both sides. It is very striking and noticeable once worn on a finger. 			276
R5946	14K White Gold Womens Diamond Ring 0.83 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/375/s/14k-white-gold-womens-diamond-ring-0-83-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/5/R5946_2.jpg	834	Yes	New				2502			Avianne & Co	"This 14K White Gold Diamond Ring takes a form of three columns giving it a unique appearance. Three columns are gleaming with round cut diamonds which are featured on a pave setting. These columns are connected from both sides, forming curved ends which are decorated with another set of round cut diamonds on a channel setting. These diamonds come to a total weight of 7.8 grams. "			276
R6042	14K White Gold Womens Diamond Ring 0.96 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/376/s/14k-white-gold-womens-diamond-ring-0-96-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r6042_1.jpg	717	Yes	New				2151			Avianne & Co	"This 14K White Gold ring captures an unbelievable brilliance and beauty. Intertwined lines of pave-set round cut diamonds surround five larger diamonds which are featured on prong setting. The shape of the ring portrays unique and remarkable form of art, filled with diamonds totaling to .96 ct. "			276
R-360	14K White Gold Diamond Wedding Band Set 0.22 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/377/s/14k-white-gold-diamond-wedding-band-set-0-22-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/3/R360_1.jpg	417	Yes	New				1251			Avianne & Co	"This 14K White gold diamond wedding ring band set is a perfect addition to a diamond collection. These exclusive bands are fashioned with channel settings which feature small sparkling round and princess cut diamonds. Shinning with simplicity and elegance, this set makes an ideal gift for him and her. "			276
R10755	14K White Gold Womens Diamond Ring 0.21 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/378/s/14k-white-gold-womens-diamond-ring-0-21-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/1/R10755_1.JPG	299	Yes	New				897			Avianne & Co	"This 14K White Gold ring is designed to capture simplicity and modernity. The center, engraved with unique designs, is located in between pave-set round cut diamonds. This is an ideal ring for a gift at a very affordable value. "			276
14214	14K White Gold Diamond Engagement Ring Setting 0.75 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/379/s/14k-white-gold-diamond-engagement-ring-setting-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/4/14214_3.JPG	689	Yes	New				2067			Avianne & Co	"This 14K White Gold Diamond Engagement ring is shinning with simplicity and beauty. Diamonds are beautifully placed on a prong setting, surrounding the main prong setting in the center. In addition to the sparkling diamonds, the band is engraved with appealing designs giving it a feminine and elegant appearance. This is an ideal gift for that special occasion. "			276
R6208	14K White Gold Womens Diamond Ring 0.87 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/381/s/14k-white-gold-womens-diamond-ring-0-87-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r6208_3.jpg	499	Yes	New				1497			Avianne & Co	"Woven together, two sides of 14K white gold ring form an elegant twist. Both sides are glowing with round cut diamonds which are featured on pave setting. This exquisite fashion ring is brilliantly formed to sparkle with simplicity and elegance. "			276
R10019	14K White Gold Womens Diamond Wedding Band 0.87 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/382/s/14k-white-gold-womens-diamond-wedding-band-0-87-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/1/R10019_1_1.jpg	584	Yes	New				1752			Avianne & Co	This 14K White gold diamond wedding ring is simply beautiful and eye catching. The band is engraved with both channel and prong settings. Channel settings feature baguette cut sparkling diamonds whereas round cut diamonds are featured on a prong setting. Ideal for a wedding and anniversary gift for women who exhibit great taste and appreciate beauty and elegance. 			276
10324	14K White Gold Diamond Engagement Ring Setting 0.28 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/383/s/14k-white-gold-diamond-engagement-ring-setting-0-28-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/0/10324_2.JPG	519	Yes	New				1557			Avianne & Co	This 14K White Gold Diamond Engagement Ring is beautifully carved to form a shape of blossomed flower. The main prong is surrounded by small sparkling diamonds which are featured on a pave setting. The diamonds extend half way through the 14K band giving it a classical appearance. This unique ring is an ideal gift for that special occasion. 			276
12090	14K White Gold Womens Diamond Ring 0.70 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/384/s/14k-white-gold-womens-diamond-ring-0-70-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/2/12090_2.jpg	1049	Yes	New				3147			Avianne & Co	"This 14K White Gold Diamond Ring has a unique shape with a circle of diamonds placed in the center. The circle in the center, held by a prong setting, is glowing with channel set round cut diamonds. Additional four diamonds are placed on the bottom of the center, which are held by a bezel setting. This 14K band is an ideal everyday fashion ring. "			276
R3916	14K White Gold Womens Three Stone Diamond Anniversary Ring 0.71 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/385/s/14k-white-gold-womens-diamond-anniversary-band-0-71-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/3/r3916-1_1.jpg	1242	Yes	New				3726			Avianne & Co	This 14K White Gold Diamond Anniversary Ring is shinning with beauty and elegance. Half bezel setting features three beautiful dazzling round cut diamonds on a 14K band. This ring can be suitable for either a wedding or an anniversary gift. 			276
14508	14K White Gold Womens Diamond Wedding Band 	http://www.avianneandco.com/store/catalog/product/view/id/386/s/14k-white-gold-womens-diamond-wedding-band/	http://www.avianneandco.com/store/media/catalog/product//1/4/14508-1.jpg	1417	Yes	New				4251			Avianne & Co	This 14K White gold diamond wedding band will sit beautifully on the finger. The perfection is portrayed in the countless round cut diamonds that are featured in a pave setting. This is a must have for her!			276
13538	14K White Gold Diamond Engagement Ring Setting 0.10 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/389/s/14k-white-gold-diamond-engagement-ring-setting-0-10-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/3/13538_2.JPG	379	Yes	New				1137			Avianne & Co	"This 14K White gold diamond ring setting is simple and elegant, making it a perfect engagement ring. It features small round diamonds on pave setting. Classical shape with filigree designs makes this a perfect gift for that special day"			276
R12059	14K White Gold Womens Diamond Wedding Band 0.39 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/390/s/14k-white-gold-womens-diamond-wedding-band-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r12059-1_1.jpg	500	Yes	New				1500			Avianne & Co	"This 14K White Gold Diamond Wedding Band is shinning with simplicity and elegance. Channel setting features sparkling round cut diamonds with elegant looking designs on a 14K white gold band. At an affordable price, this makes it an ideal gift on a wedding day."			276
15432	14K White Gold Womens Five Stone Diamond Anniversary Ring 0.43 Ctw  	http://www.avianneandco.com/store/catalog/product/view/id/391/s/14k-white-gold-womens-diamond-wedding-band-0-43-ctw/	http://www.avianneandco.com/store/media/catalog/product//1/5/15432_2.jpg	629	Yes	New				1887			Avianne & Co	"This simple and elegant women's anniversary ring is crafted with polished 14KT white gold. Five 0.43 ctw brilliant diamonds are positioned in place on a prong setting. Approximately 2.3 mm in width, this beautiful elegant anniversary ring makes an ideal gift for that special occasion. "			276
R30	14K White Gold Womens Five Stone Diamond Anniversary Ring 0.81 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/393/s/14k-white-gold-womens-diamond-anniversary-band-0-81-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/3/R30_2.JPG	750	Yes	New				2250			Avianne & Co	This 14K white gold women's Anniversary Band features five brilliant round cut diamonds which are held in place by a prong setting. This classic ring shines with beauty and elegance making it an ideal gift for anniversary and/or wedding. 			276
RLD170 	14K White Gold Womens Diamond Wedding Band 0.37 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/395/s/14k-white-gold-womens-diamond-wedding-band-0-37-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_8624.JPG	334	Yes	New				1002			Avianne & Co	"This 14K white gold women's wedding band shines with simplicity and elegance. Five brilliant diamonds are placed in the center of the band, held by a prong setting. This elegant ring makes it an ideal gift for that special occasion. "			276
