"title"	"condition"	"price"	"id"	"link"	"image_link"	"product_type"	"description"	"category"
"14K White Gold Diamond Stud Earrings with Yellow and Red Diamonds 3.02 Ctw"	"new"	"1534.0000"	"MER437-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1903/s/14k-white-gold-unisex-diamond-earring-studs-1-64-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_475.jpg"	"Diamond Earring"	"These exquisite diamond stud earrings are crafted in highly polished 14K White Gold. The center is adorned with yellow and red princess cut diamonds held by an invisible setting. They are strategically placed to form a yellow cross in the center of each stud.  Ideal for both men and women, these unisex stud earrings gleam with simplicity and uniqueness. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds 2.80 Ctw"	"new"	"1469.0000"	"MER440-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1904/s/14k-white-gold-unisex-diamond-earring-studs-2-80-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_477.jpg"	"Diamond Earring"	"These uniquely designed diamond stud earringsare crafted in lustrous 14K White Gold.  The center of each earring is invisibly set with blue and yellow princess cut diamonds. Weighing approximately 4.3 grams, these unisex earring studs gleam with beauty and sophistication. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds 2.32 Ctw"	"new"	"1304.0000"	"MER430-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1905/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_467.jpg"	"Diamond Earring"	"These exclusive unisex diamond stud earrings weigh approximately 6.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. These high quality diamond earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold UnDiamond Stud Earrings with Blue and Yellow Diamonds 2.82 Ctw"	"new"	"1464.0000"	"MER428-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1906/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_465.jpg"	"Diamond Earring"	"Crafted in 14K White Gold these diamond stud earrings  weigh approximately 4.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. Ideal for both men and women, these diamond earring studs carry a total of 2.82 carats of brilliant diamonds. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Yellow and Blue Diamonds 2.20 Ctw"	"new"	"1129.0000"	"MER425-2"	"http://www.avianneandco.com/store/catalog/product/view/id/1907/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_460.jpg"	"Diamond Earring"	"These 14K White Gold diamond stud earrings weigh approximately 3.5 grams. The center is invisibly set with blue and yellow princess cut diamonds. Ideal for both men and women, these diamond earring studs are perfect for an every day casual or special wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds  2.21 Ctw"	"new"	"1129.0000"	"MER426-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1908/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_461.jpg"	"Diamond Earring"	"Crafted in lustrous 14K White Gold, these diamond stud earrings weigh approximately 3.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. These unisex earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Yellow and Blue Diamonds 1.65 Ctw"	"new"	"799.0000"	"MER204-2"	"http://www.avianneandco.com/store/catalog/product/view/id/1909/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_419.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and weigh approximately 2.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. Carrying a total of 1.65 carats, these unisex earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds 2.32 Ctw"	"new"	"1184.0000"	"MER430-2"	"http://www.avianneandco.com/store/catalog/product/view/id/1910/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_469.jpg"	"Diamond Earring"	"These 14K White Gold diamond stud earrings carry a total of 2.32 carats. The center is invisibly set with blue and yellow princess cut diamonds. Weighing approximately 3.2 grams, these unisex earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds 2.21 Ctw"	"new"	"1139.0000"	"MER427-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1911/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_463.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold which weigh approximately 3.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. Carrying a total of 2.21 carats of diamonds, these unisex diamond earring studs gleam with beauty and uniqueness. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds  2.00 Ctw"	"new"	"1064.0000"	"MER309-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1912/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_429.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and weigh approximately 3.3 grams. The center is invisibly set with blue and yellow princess cut diamonds. Ideal for both men and women, these unisex diamond earring studs make it an ideal accessory for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Green and Yellow Diamonds 1.61 Ctw"	"new"	"789.0000"	"MER205-2"	"http://www.avianneandco.com/store/catalog/product/view/id/1913/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_676_2.jpg"	"Diamond Earring"	"These one of a kind diamond rstud earrings are crafted in lustrous 14K White Gold and weigh approximately 2.3 grams. The center is invisibly set with green and yellow princess cut diamonds. Carrying a total of 1.61 carats, these exquisite unisex diamond earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Yellow and Green Diamonds 1.61 Ctw"	"new"	"824.0000"	"MER278-1"	"http://www.avianneandco.com/store/catalog/product/view/id/1914/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_425.jpg"	"Diamond Earring"	"Crafted in highly polished 14K White Gold, these exclusive diamond stud earrings weigh approximately 2.2 grams. The center is invisibly set with green and yellow princess cut diamonds. These diamond earring studs are ideal for both men and women. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 3.22 Ctw"	"new"	"1129.0000"	"MER479-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1915/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_497.jpg"	"Diamond Earring"	"These exclusive 14K White Gold diamond stud earrings weigh approximately 2.2 grams. The center is invisibly set with black and white princess cut diamonds. Ideal for an every day casual wear, these unisex diamond earring studs carry a total diamond weight of 3.22 carats. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 6.18 Ctw"	"new"	"2609.0000"	"MER405-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1916/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_447.jpg"	"Diamond Earring"	"These 14K White Gold Diamond Stud Earrings weigh approximately 6.3 grams. The center is invisibly set with black and white princess cut diamonds. Carrying a total diamond weigh of 6.18 carats, these unisex diamond earring studs make it an ideal accessory for an every day wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue Diamonds 3.19 Ctw"	"new"	"1249.0000"	"MER477-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1917/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_495.jpg"	"Diamond Earring"	"Crafted in highly polished 14k White Gold, these diamond stud earrings weigh approximately 4.3 grams. The center is invisibly set with black and white princess cut diamonds. Carrying a total of 3.19 carats, these unisex diamond studs are ideal for a special or casual every day wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 3.29 Ctw"	"new"	"1999.0000"	"MER474-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1918/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_491.jpg"	"Diamond Earring"	"These 14K White Gold diamond stud earrings weigh approximately 4.5 grams. The center is invisibly set with black and white princess cut diamonds and they total to 3.29 carats. These unisex earring studs are ideal for a special or casual every day wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 3.38 Ctw"	"new"	"999.0000"	"MER375-2-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1919/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_443.jpg"	"Diamond Earring"	"These 14K white gold diamond stud earrings weigh approximately 4.2 grams. The center is invisibly set with black and white princess cut diamonds. Ideal for an every day wear, these unisex diamond earring studs carry a total of 3.38 carats. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 3.22 Ctw"	"new"	"1129.0000"	"MER479-2-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1920/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_499.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold which weighs approximately 4.2 grams. The center is invisibly set with black and white princess cut diamonds. These unisex diamond earring studs carry a total of 3.22 carats and shine with beauty and uniqueness. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 3.29 Ctw"	"new"	"1149.0000"	"MER475-2-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1921/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_493.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and weigh approximately 4.2 grams. The center is invisibly set with black and white princess cut diamonds. These unisex diamond earring studs are ideal for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Black Diamonds 1.59  Ctw"	"new"	"994.0000"	"MER410-2-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1922/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_447_1.jpg"	"Diamond Earring"	"Crafted in 14K white gold, these diamond stud earrings weigh approximately 3.3 grams. The center is invisibly set with black and white princess cut diamonds. These diamond earring studs carry a total of 1.59 carats and are ideal for a special or casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Black Diamond Jewelry>Root Catalog>Mens>Black Diamond Jewelry>Black Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue Diamonds 3.02 Ctw"	"new"	"944.0000"	"MER241-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1923/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_423.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and carry a total of 3.02 carats. The center is invisibly set with white and blue princess cut diamonds. Weighing approximately 3.5 grams, these unisex diamond studs are ideal for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Pink Diamonds 2.92 Ctw"	"new"	"1999.0000"	"MER520-2"	"http://www.avianneandco.com/store/catalog/product/view/id/1924/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_503.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and the total gram weight is 6.5 grams. The center is pave set with white and pink  round cut diamonds. These unisex diamond earrings carry a total of 2.92 carats. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Green Diamonds 2.03 Ctw"	"new"	"1249.0000"	"MER176-7-E"	"http://www.avianneandco.com/store/catalog/product/view/id/1925/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_415_2.jpg"	"Diamond Earring"	"Crafted in highly polished 14K White Gold, these diamond stud earrings weigh approximately 5.2 grams. The center is invisibly set with white and green princess cut diamonds. These unisex diamond earring studs are ideal for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue Diamonds  2.28 Ctw"	"new"	"1214.0000"	"MER353-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1926/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_437.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and weigh approximately 3.1 grams.  The center is invisibly set with blue and white princess cut diamonds. These unisex diamond earrings gleam with uniqueness and beauty. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue Diamonds 1.66 Ctw"	"new"	"1094.0000"	"MER417-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1927/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_449.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold and weigh approximately 3 grams. The center is invisibly set with blue and white princess cut diamonds. These diamond unisex earring studs make it an ideal accessory for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Blue Diamonds 2.88  Ctw"	"new"	"1619.0000"	"MER355-6-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1928/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_439.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold. The center is invisibly set with blue and white princess cut diamonds. Weighing approximately 4.2 grams, these exclusive unisex earring studs are ideal for a special or casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
"14K White Gold Diamond Stud Earrings with Green Diamonds 2.10  Ctw"	"new"	"1254.0000"	"MER462-1-D"	"http://www.avianneandco.com/store/catalog/product/view/id/1929/s/14k-white-gold-unisex-diamond-earring-studs-2-32-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_487.jpg"	"Diamond Earring"	"These one of a kind diamond stud earrings are crafted in highly polished 14K White Gold. The center is invisibly set with green and white princess cut diamonds. These adorable diamond earring studs weigh approximately 3.4 grams and are ideal for an every day casual wear. "	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"
