TemplateType=Jewelry,Version=1.4,This row for Amazon.com use only. Do not modify or delete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEWELRY SPECIFIC FIELDS,,,,,,,,,,,,,,,,,,,NECKLACE,,RINGS,,,,EARRINGS,ESTATE,CERTIFICATE INFO,,,,,,,,,,,,,,,,,,STONEINFO1,,,,,,,,,,,,,,,,,,,,,STONE INFO 2,,,,,,,,,,,,,,,,,,,,,STONE INFO 3,,,,,,,,,,,,,,,,,,,,,PEARL INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,ProductName,Manufacturer,MfrModelNumber,ProductType,Parentage,ItemPrice,Quantity,ItemType,Brand,MainImageURL,Currency,StandardProductID,ProductIDType,BulletPoint1,BulletPoint2,BulletPoint3,BulletPoint4,BulletPoint5,Description,TargetAudience1,TargetAudience2,TargetAudience3,Designer,CountryOfOrigin,LaunchDate,MerchantCatalogNumber,Prop65,CPSIAWarning1,CPSIAWarning2,CPSIAWarning3,CPSIAWarning4,CPSIAWarningDescription,UsedFor1,UsedFor2,UsedFor3,UsedFor4,UsedFor5,OtherItemAttribute1,OtherItemAttribute2,OtherItemAttribute3,OtherItemAttribute4,OtherItemAttribute5,SubjectContent1,SubjectContent2,SubjectContent3,SubjectContent4,SubjectContent5,SearchTerms1,SearchTerms2,SearchTerms3,SearchTerms4,SearchTerms5,ParentSKU,RelationshipType,VariationTheme,SwatchImageURL,OtherImageURL1,OtherImageURL2,OtherImageURL3,OtherImageURL4,OtherImageURL5,OtherImageURL6,OtherImageURL7,OtherImageURL8,ShippingWeight,ShippingWeightUnitOfMeasure,ProductTaxCode,DimensionUnitOfMeasure,Diameter,Height,Width,Length,TotalMetalWeight,MetalWeightUnitOfMeasure,TotalDiamondWeight,TotalDiamondWeightUnitOfMeasure,TotalGemWeight,TotalGemWeightUnitOfMeasure,Material1,Material2,Material3,Material4,MetalType,MetalStamp,SettingType,NumberOfStones,ClaspType,ChainType,RingSize,ReSizable,SizingLowerRange,SizingUpperRange,BackFinding,EstatePeriod,CertificateNumber1,CertificateNumber2,CertificateNumber3,CertificateNumber4,CertificateNumber5,CertificateNumber6,CertificateNumber7,CertificateNumber8,CertificateNumber9,CertificateType1,CertificateType2,CertificateType3,CertificateType4,CertificateType5,CertificateType6,CertificateType7,CertificateType8,CertificateType9,GemType1,StoneCut1,StoneColor1,StoneClarity1,StoneShape1,StoneCreationMethod1,StoneTreatmentMethod1,StoneDimensionUnitOfMeasure1,StoneHeight1,StoneLength1,StoneWidth1,StoneWeight1,LabCreated1,Inscription1,StoneDepthPercentage1,StoneTablePercentage1,StoneSymmetry1,StonePolish1,StoneGirdle1,StoneCulet1,StoneFluorescence1,GemType2,StoneCut2,StoneColor2,StoneClarity2,StoneShape2,StoneCreationMethod2,StoneTreatmentMethod2,StoneDimensionUnitOfMeasure2,StoneHeight2,StoneLength2,StoneWidth2,StoneWeight2,LabCreated2,Inscription2,StoneDepthPercentage2,StoneTablePercentage2,StoneSymmetry2,StonePolish2,StoneGirdle2,StoneCulet2,StoneFluorescence2,GemType3,StoneCut3,StoneColor3,StoneClarity3,StoneShape3,StoneCreationMethod3,StoneTreatmentMethod3,StoneDimensionUnitOfMeasure3,StoneHeight3,StoneLength3,StoneWidth3,StoneWeight3,LabCreated3,Inscription3,StoneDepthPercentage3,StoneTablePercentage3,StoneSymmetry3,StonePolish3,StoneGirdle3,StoneCulet3,StoneFluorescence3,PearlType,Color,StyleName,PearlMinimumColor,PearlLustre,PearlShape,PearlUniformity,PearlSurfaceMarkingsAndBlemishes,NacreThickness,PearlStringingMethod,SizePerPearl,NumberOfPearls,MSRP,SalesPrice,FulfillmentCenterID,SaleStartDate,SaleEndDate,ReleaseDate,ItemPackageQuantity,leadtime-to-ship,RestockDate,MaxAggregateShipQuantity,IsGiftMessageAvailable,IsGiftWrapAvailable,IsDiscontinuedByManufacturer,RegisteredParameter,PlatinumKeywords1,PlatinumKeywords2,PlatinumKeywords3,PlatinumKeywords4,PlatinumKeywords5,UpdateDelete
ADFSR3766,14K Two Tone Gold Womens Diamond Wedding Band 0.07 Ctw,Avianne & Co,ADFSR3766,FineRing,child,431,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3766-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Elegant and unique, this womens wedding band is handcrafted in lustrous 14k white and yellow gold. The center is adorned with small round cut diamonds which total to 0.07 carats. Roman numerals are carved out around the center stone. Weighing 3.8 grams, this band measures to 5.7 mm in width.",,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Two,,Tone,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3766-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3766-3.jpg,,,,,,,,,,mm,,,5.7,,,Grams,0.07,CARATS,,CARATS,,,,,white-and-yellow-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR2493,14K Two Tone Gold Mens Diamond Wedding Band 0.08 Ctw,Avianne & Co,ADFSR2493,FineRing,child,498,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2493-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This elegant and simple mens diamond wedding band is handcrafted in lustrous 14k yellow and white gold. The center is adorned with small round cut diamonds and features carved out roman numerals. Measuring to 6.1 mm in width, this band weighs 4.4 grams.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,Two,,Tone,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2493-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2493-3.jpg,,,,,,,,,,mm,,,6.1,,,Grams,0.08,CARATS,,CARATS,,,,,white-and-yellow-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3763,14K Yellow Gold Womens Diamond Wedding Band 0.04 Ctw,Avianne & Co,ADFSR3763,FineRing,child,221,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3763-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Simple and elegant, this womens diamond wedding band is handcrafted in 14k yellow gold. The center is prong set with two round cut diamond which weighs 0.04 carats. The band, measuring to 3.3 mm in width, weighs 1.8 grams.",,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3763-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3763-1.jpg,,,,,,,,,,mm,,,3.3,,,Grams,0.04,CARATS,,CARATS,,,,,Yellow-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3764,14K Yellow Gold Womens Diamond Wedding Band 0.05 Ctw,Avianne & Co,ADFSR3764,FineRing,child,248,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3764-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k yellow gold. Five small round cut diamonds are set half way around the band and total to 0.05 carats. The band measures to 3.4 mm in width and weighs 2 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3764-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3764-1.jpg,,,,,,,,,,mm,,,3.4,,,Grams,0.05,CARATS,,CARATS,,,,,Yellow-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR2491,14K Yellow Gold Mens Diamond Wedding Band 0.05 Ctw,Avianne & Co,ADFSR2491,FineRing,child,340,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2491-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Simple and elegant, this mens diamond wedding band is handcrafted in lustrous 14k yellow gold. Five round cut diamonds are set half way around the band and total to 0.05 carats. Weighing 3 grams, this band measures to 4.7 mm in width.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2491-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2491-1.jpg,,,,,,,,,,mm,,,4.7,,,Grams,0.05,CARATS,,CARATS,,,,,Yellow-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3765,14K Yellow Gold Womens Diamond Wedding Band 0.03 Ctw,Avianne & Co,ADFSR3765,FineRing,child,340,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3765-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant and simple womens diamond wedding band is handcrafted in 14k yellow gold. The center is bezel set with one round cut diamond which weighs 0.03 carats. The band measures to 4.9 mm in width and weighs 3 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3765-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3765-3.jpg,,,,,,,,,,mm,,,4.9,,,Grams,0.03,CARATS,,CARATS,,,,,Yellow-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR2492,14K Yellow Gold Mens Diamond Solitaire Wedding Band 0.03 Ctw,Avianne & Co,ADFSR2492,FineRing,child,431,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2492-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Elegant and simple in appearance, this mens diamond wedding band is handcrafted in 14k yellow gold. The center is set with one small round cut diamond which weighs 0.03 carats. The band measures to 6.2 mm in width and weighs 3.9 grams.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2492-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2492-1.jpg,,,,,,,,,,mm,,,6.2,,,Grams,0.03,CARATS,,CARATS,,,,,Yellow-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3764W,14K White Gold Womens Diamond Wedding Band 0.05 Ctw,Avianne & Co,ADFSR3764W,FineRing,child,248,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3764w-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k white gold. Five small round cut diamonds are set half way around the band and total to 0.05 carats. The band measures to 3.4 mm in width and weighs 2 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3764w-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3764w-2.jpg,,,,,,,,,,mm,,,3.4,,,Grams,0.05,CARATS,,CARATS,,,,,White-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3765W,14K White Gold Womens Diamond Wedding Band 0.03 Ctw,Avianne & Co,ADFSR3765W,FineRing,child,340,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3765w-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant and simple womens diamond wedding band is handcrafted in 14k white gold. The center is bezel set with one round cut diamond which weighs 0.03 carats. The band measures to 4.9 mm in width and weighs 3 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3765w-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3765w-3.jpg,,,,,,,,,,mm,,,4.9,,,Grams,0.03,CARATS,,CARATS,,,,,White-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3761W,14K White Gold Womens Diamond Wedding Band 0.03 Ctw,Avianne & Co,ADFSR3761W,FineRing,child,445,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3761-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This classic womens diamond wedding band is handcrafted in lustrous 14k white gold. Three round cut diamonds are bezel set half way around the band and total to 0.03 carats. The band measures to 6.3 mm in width and weighs 4.1 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3761-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3761-3.jpg,,,,,,,,,,mm,,,6.3,,,Grams,0.03,CARATS,,CARATS,,,,,White-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3762,14K Yellow Gold Womens Diamond Wedding Band 0.03 Ctw,Avianne & Co,ADFSR3762,FineRing,child,393,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3762-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This classic elegant womens diamond wedding band is handcrafted in 14k yellow gold. Small round cut diamond is bezel set in the center and totals to 0.03 carats. The band measures to 5.7 mm in width and weighs 3.6 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3762-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3762-1.jpg,,,,,,,,,,mm,,,5.7,,,Grams,0.03,CARATS,,CARATS,,,,,Yellow-gold,14K,Bezel ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADTR2279F,14K Yellow Gold Womens Diamond Wedding Band 0.13 Ctw,Avianne & Co,ADTR2279F,FineRing,child,405,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2279f-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k yellow gold. Rows of round cut diamonds are placed half way across the band and total to 0.13 carats. The center measures to 6.5 mm in width and the band weighs 2.7 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2279f-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2279f-1.jpg,,,,,,,,,,mm,,,6.5,,,Grams,0.13,CARATS,,CARATS,,,,,Yellow-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADTR2279FW,14K White Gold Womens Diamond Wedding Band 0.13 Ctw,Avianne & Co,ADTR2279FW,FineRing,child,405,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2279fw-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k white gold. Rows of round cut diamonds are placed half way across the band and total to 0.13 carats. The center measures to 6.5 mm in width and the band weighs 2.7 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2279fw-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2297fw-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2279fw-1_1.jpg,,,,,,,,,mm,,,6.5,,,Grams,0.13,CARATS,,CARATS,,,,,White-gold,14K,Prong ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR2351W,14K White Gold Mens Diamond Wedding Band 0.16 Ctw,Avianne & Co,ADFSR2351W,FineRing,child,458,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2351-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This one of a kind mens diamond wedding band is handcrafted in 14k white gold. Four rows are micro set with small round cut diamonds which total to 0.16 carats. The band measures to 6.6 mm in width and weighs 3.6 grams.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2351-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2351-3.jpg,,,,,,,,,,mm,,,6.6,,,Grams,0.16,CARATS,,CARATS,,,,,White-gold,14K,Micro Pave ,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR2503MLW,14K White Gold Mens Diamond Wedding Band 0.07 Ctw,Avianne & Co,ADFSR2503MLW,FineRing,child,536,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr2503ml-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Handcrafted in lustrous 14k white gold, this mens diamond wedding band is classic and simple in appearance. The center is channel set with one round cut diamond and features carved out roman numerals. Measuring to 4.5 mm in width, this ring weighs 4.6 grams.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2503ml-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr2503ml-2.jpg,,,,,,,,,,mm,,,4.5,,,Grams,0.07,CARATS,,CARATS,,,,,White-gold,14K,Channel,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3816,14K Two Tone Gold Womens Diamond Wedding Band 0.02 Ctw,Avianne & Co,ADFSR3816,FineRing,child,261,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3816-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k yellow gold. The center is set with one round cut diamond which totals to 0.02 carats. The center measures to 3.7 mm in width and the band weighs 2.3 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Two,,Tone,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3816-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3816-2.jpg,,,,,,,,,,mm,,,3.7,,,Grams,0.02,CARATS,,CARATS,,,,,white-and-yellow-gold,14K,Prong,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
ADFSR3816W,14K Two Tone Gold Womens Diamond Wedding Band 0.02 Ctw,Avianne & Co,ADFSR3816W,FineRing,child,261,100,wedding-bands,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adfsr3816w-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This elegant womens diamond wedding band is handcrafted in 14k white gold. The center is set with one round cut diamond which totals to 0.02 carats. The center measures to 3.7 mm in width and the band weighs 2.3 grams.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,Two,,Tone,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3816w-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adfsr3816w-2.jpg,,,,,,,,,,mm,,,3.7,,,Grams,0.02,CARATS,,CARATS,,,,,white-and-yellow-gold,14K,Prong,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,TRUE,,,,,,,,
